book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_extended_text,has_first_publish_year,has_observed_publication_year,book_age_from_first_publish,years_since_observed_publication,log1p_ratings_count,log1p_want_to_read_count,log1p_currently_reading_count,log1p_already_read_count,log1p_edition_count,total_reader_engagement,log1p_total_reader_engagement,format,page_count,has_edition_metadata,has_page_count,is_hardcover,is_paperback,log1p_page_count,format_edition,page_count_edition,has_edition_metadata_edition,has_page_count_edition,is_hardcover_edition,is_paperback_edition,log1p_page_count_edition,title_text,authors_text,subjects_text,description_text,content_text,content_word_count,content_char_count,has_title_text,has_author_text,has_subject_text,has_description_text,content_component_count,content_depth,source_group,core_content_text,enriched_content_text,core_word_count,enriched_word_count,additional_semantic_words,topic_content_text,topic_cluster,topic_text_clean,cluster_label
BOOK00913,Innovation management,"['Keith Goffin', 'Rick Mitchell']",,"['Technological innovations', 'Management', 'Industrial management', 'Organizational change', 'Corporations, finance', 'Product management', 'Strategic planning', 'Economics']",2005.0,,,2.0,1.0,0.0,1.0,https://covers.openlibrary.org/b/id/1743550-L.jpg,/works/OL23935457W,True,False,,innovation management,1,0,1,1,0,1,1,1,0,21.0,,,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.0,1.0986122886681098,,,0,0,0,0,,,,,,,,,Innovation management,Keith Goffin Rick Mitchell,"Technological innovations Management Industrial management Organizational change Corporations, finance Product management Strategic planning Economics",,"Innovation management Keith Goffin Rick Mitchell Technological innovations Management Industrial management Organizational change Corporations, finance Product management Strategic planning Economics",20,199,1,1,1,0,3,Enriched,Open Library only,Innovation management Keith Goffin Rick Mitchell,"Innovation management Keith Goffin Rick Mitchell Technological innovations Management Industrial management Organizational change Corporations, finance Product management Strategic planning Economics",6,20,14,"Innovation managementzzfieldboundaryzzTechnological innovations Management Industrial management Organizational change Corporations, finance Product management Strategic planning Economicszzfieldboundaryzz",21,"Innovation management Technological innovations Management Industrial management Organizational change Corporations, finance Product management Strategic planning Economics",Innovation Management
BOOK00914,Best Practice,['Mohamed Zairi'],"Bringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.","['Organizational effectiveness', 'Technological innovations', 'Industrial management', 'Management', 'Innovations', 'Gestion', ""Gestion d'entreprise"", 'Efficacité organisationnelle', 'BUSINESS & ECONOMICS', 'Strategic Planning', 'Aufsatzsammlung', 'Technische Innovation', 'Vernieuwing', 'Procesbeheersing']",1999.0,,,9.0,,,,https://covers.openlibrary.org/b/id/1400254-L.jpg,/works/OL465452W,True,False,,best practice,1,1,1,1,0,0,1,1,0,27.0,,,,,,2.302585092994046,,,,,0,0,0,0,,,,,,,,,Best Practice,Mohamed Zairi,Organizational effectiveness Technological innovations Industrial management Management Innovations Gestion Gestion d'entreprise Efficacité organisationnelle BUSINESS & ECONOMICS Strategic Planning Aufsatzsammlung Technische Innovation Vernieuwing Procesbeheersing,"Bringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.","Best Practice Mohamed Zairi Organizational effectiveness Technological innovations Industrial management Management Innovations Gestion Gestion d'entreprise Efficacité organisationnelle BUSINESS & ECONOMICS Strategic Planning Aufsatzsammlung Technische Innovation Vernieuwing Procesbeheersing Bringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.",61,530,1,1,1,1,4,Rich,Open Library only,Best Practice Mohamed Zairi,"Best Practice Mohamed Zairi Organizational effectiveness Technological innovations Industrial management Management Innovations Gestion Gestion d'entreprise Efficacité organisationnelle BUSINESS & ECONOMICS Strategic Planning Aufsatzsammlung Technische Innovation Vernieuwing Procesbeheersing Bringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.",4,61,57,"Best PracticezzfieldboundaryzzOrganizational effectiveness Technological innovations Industrial management Management Innovations Gestion Gestion d'entreprise Efficacité organisationnelle BUSINESS & ECONOMICS Strategic Planning Aufsatzsammlung Technische Innovation Vernieuwing ProcesbeheersingzzfieldboundaryzzBringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.",21,"Best Practice Organizational effectiveness Technological innovations Industrial management Management Innovations Gestion Gestion d'entreprise Efficacité organisationnelle BUSINESS & ECONOMICS Strategic Planning Aufsatzsammlung Technische Innovation Vernieuwing Procesbeheersing Bringing together practitioners and researchers in this field, this book highlights best practice in business innovation. The book uses real-life examples from major companies such as Kodak, Nissan, Exxon, Lever Brothers and Ford Motors.",Innovation Management
BOOK00915,The Innovator's Dilemma,"['Clayton M. Christensen', 'L J Ganser', 'Don Leslie']","In his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html","['Industrial management', 'Disruptive technologies', 'Success in business', 'Customer services', 'innovation', 'Service à la clientèle', 'Succès dans les affaires', 'Creative ability in business', ""Gestion d'entreprise"", 'Créativité dans les affaires', 'Creative ability', 'Success', 'Erfolgsanalyse', 'Innovations technologiques', 'Gestion industrielle', 'Management', 'Unternehmen', 'Affaires', 'BUSINESS & ECONOMICS / Decision-Making & Problem Solving', 'BUSINESS & ECONOMICS / Leadership', 'BUSINESS & ECONOMICS / Strategic Planning', 'BUSINESS & ECONOMICS', 'Decision-Making & Problem Solving', 'Leadership', 'Strategic Planning', 'Business economics', 'Produktutveckling', 'Framgångsrikt företagande', 'Kreativitet i arbetslivet', 'Kundorientering', 'Hd53 .c49 1997', '658', 'Hd53 .c49 2016', 'Commerce', 'Organization & administration', 'Methods', 'Customer Satisfaction', 'Consumer Behavior']",1997.0,4.0,17.0,20.0,303.0,14.0,22.0,https://covers.openlibrary.org/b/id/9274687-L.jpg,/works/OL1999873W,True,False,,the innovator's dilemma,1,1,1,1,1,1,1,1,0,29.0,,2.8903717578961645,5.717027701406222,2.70805020110221,3.1354942159291497,3.044522437723423,339.0,5.8289456176102075,,,0,0,0,0,,,,,,,,,The Innovator's Dilemma,Clayton M. Christensen L J Ganser Don Leslie,Industrial management Disruptive technologies Success in business Customer services innovation Service à la clientèle Succès dans les affaires Creative ability in business Gestion d'entreprise Créativité dans les affaires Creative ability Success Erfolgsanalyse Innovations technologiques Gestion industrielle Management Unternehmen Affaires BUSINESS & ECONOMICS / Decision-Making & Problem Solving BUSINESS & ECONOMICS / Leadership BUSINESS & ECONOMICS / Strategic Planning BUSINESS & ECONOMICS Decision-Making & Problem Solving Leadership Strategic Planning Business economics Produktutveckling Framgångsrikt företagande Kreativitet i arbetslivet Kundorientering Hd53 .c49 1997 658 Hd53 .c49 2016 Commerce Organization & administration Methods Customer Satisfaction Consumer Behavior,"In his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html","The Innovator's Dilemma Clayton M. Christensen L J Ganser Don Leslie Industrial management Disruptive technologies Success in business Customer services innovation Service à la clientèle Succès dans les affaires Creative ability in business Gestion d'entreprise Créativité dans les affaires Creative ability Success Erfolgsanalyse Innovations technologiques Gestion industrielle Management Unternehmen Affaires BUSINESS & ECONOMICS / Decision-Making & Problem Solving BUSINESS & ECONOMICS / Leadership BUSINESS & ECONOMICS / Strategic Planning BUSINESS & ECONOMICS Decision-Making & Problem Solving Leadership Strategic Planning Business economics Produktutveckling Framgångsrikt företagande Kreativitet i arbetslivet Kundorientering Hd53 .c49 1997 658 Hd53 .c49 2016 Commerce Organization & administration Methods Customer Satisfaction Consumer Behavior In his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html",292,2187,1,1,1,1,4,Rich,Open Library only,The Innovator's Dilemma Clayton M. Christensen L J Ganser Don Leslie,"The Innovator's Dilemma Clayton M. Christensen L J Ganser Don Leslie Industrial management Disruptive technologies Success in business Customer services innovation Service à la clientèle Succès dans les affaires Creative ability in business Gestion d'entreprise Créativité dans les affaires Creative ability Success Erfolgsanalyse Innovations technologiques Gestion industrielle Management Unternehmen Affaires BUSINESS & ECONOMICS / Decision-Making & Problem Solving BUSINESS & ECONOMICS / Leadership BUSINESS & ECONOMICS / Strategic Planning BUSINESS & ECONOMICS Decision-Making & Problem Solving Leadership Strategic Planning Business economics Produktutveckling Framgångsrikt företagande Kreativitet i arbetslivet Kundorientering Hd53 .c49 1997 658 Hd53 .c49 2016 Commerce Organization & administration Methods Customer Satisfaction Consumer Behavior In his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html",11,292,281,"The Innovator's DilemmazzfieldboundaryzzIndustrial management Disruptive technologies Success in business Customer services innovation Service à la clientèle Succès dans les affaires Creative ability in business Gestion d'entreprise Créativité dans les affaires Creative ability Success Erfolgsanalyse Innovations technologiques Gestion industrielle Management Unternehmen Affaires BUSINESS & ECONOMICS / Decision-Making & Problem Solving BUSINESS & ECONOMICS / Leadership BUSINESS & ECONOMICS / Strategic Planning BUSINESS & ECONOMICS Decision-Making & Problem Solving Leadership Strategic Planning Business economics Produktutveckling Framgångsrikt företagande Kreativitet i arbetslivet Kundorientering Hd53 .c49 1997 658 Hd53 .c49 2016 Commerce Organization & administration Methods Customer Satisfaction Consumer BehaviorzzfieldboundaryzzIn his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html",13,"The Innovator's Dilemma Industrial management Disruptive technologies Success in business Customer services innovation Service à la clientèle Succès dans les affaires Creative ability in business Gestion d'entreprise Créativité dans les affaires Creative ability Success Erfolgsanalyse Innovations technologiques Gestion industrielle Management Unternehmen Affaires BUSINESS & ECONOMICS / Decision-Making & Problem Solving BUSINESS & ECONOMICS / Leadership BUSINESS & ECONOMICS / Strategic Planning BUSINESS & ECONOMICS Decision-Making & Problem Solving Leadership Strategic Planning Business economics Produktutveckling Framgångsrikt företagande Kreativitet i arbetslivet Kundorientering Hd53 .c49 1997 658 Hd53 .c49 2016 Commerce Organization & administration Methods Customer Satisfaction Consumer Behavior In his book, The Innovator's Dilemma [3], Professor Clayton Christensen of Harvard Business School describes a theory about how large, outstanding firms can fail ""by doing everything right."" The Innovator's Dilemma, according to Christensen, describes companies whose successes and capabilities can actually become obstacles in the face of changing markets and technologies. ([Source][1]) This book takes the radical position that great companies can fail precisely because they do everything right. It demonstrates why outstanding companies that had their competitive antennae up, listened astutely to customers, and invested aggressively in new technologies still lost their market leadership when confronted with disruptive changes in technology and market structure. And it tells how to avoid a similar fate. Using the lessons of successes and failures of leading companies, The Innovator's Dilemma presents a set of rules for capitalizing on the phenomenon of disruptive innovation. These principles will help managers determine when it is right not to listen to customers, when to invest in developing lower-performance products that promise lower margins, and when to pursue small markets at the expense of seemingly larger and more lucrative ones. - Jacket flap. [1]: http://web.mit.edu/6.933/www/Fall2000/teradyne/clay.html",General Business and Management
BOOK00916,SAP Billing and Revenue Innovation Management,"['Chaitanaya Desai', 'Sheikna Kulam', 'Chun Wei Ooi', 'Clement Sanjivi', 'Andreas Tan']",,"['Collecting of accounts', 'Electronic funds transfers']",2019.0,,,2.0,3.0,0.0,0.0,https://covers.openlibrary.org/b/id/13248171-L.jpg,/works/OL26506232W,True,False,,sap billing and revenue innovation management,1,0,1,1,0,1,1,1,0,7.0,,,1.3862943611198906,0.0,0.0,1.0986122886681098,3.0,1.3862943611198906,,,0,0,0,0,,,,,,,,,SAP Billing and Revenue Innovation Management,Chaitanaya Desai Sheikna Kulam Chun Wei Ooi Clement Sanjivi Andreas Tan,Collecting of accounts Electronic funds transfers,,SAP Billing and Revenue Innovation Management Chaitanaya Desai Sheikna Kulam Chun Wei Ooi Clement Sanjivi Andreas Tan Collecting of accounts Electronic funds transfers,23,167,1,1,1,0,3,Enriched,Open Library only,SAP Billing and Revenue Innovation Management Chaitanaya Desai Sheikna Kulam Chun Wei Ooi Clement Sanjivi Andreas Tan,SAP Billing and Revenue Innovation Management Chaitanaya Desai Sheikna Kulam Chun Wei Ooi Clement Sanjivi Andreas Tan Collecting of accounts Electronic funds transfers,17,23,6,SAP Billing and Revenue Innovation ManagementzzfieldboundaryzzCollecting of accounts Electronic funds transferszzfieldboundaryzz,21,SAP Billing and Revenue Innovation Management Collecting of accounts Electronic funds transfers,Innovation Management
BOOK00917,Innovation Management:,['Jan van den Ende'],,['Economics'],2021.0,3.0,1.0,2.0,0.0,0.0,1.0,,/works/OL25771500W,True,False,,innovation management:,1,0,1,0,1,1,1,1,0,5.0,,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0,0.6931471805599453,,,0,0,0,0,,,,,,,,,Innovation Management:,Jan van den Ende,Economics,,Innovation Management: Jan van den Ende Economics,7,49,1,1,1,0,3,Enriched,Open Library only,Innovation Management: Jan van den Ende,Innovation Management: Jan van den Ende Economics,6,7,1,Innovation Management:zzfieldboundaryzzEconomicszzfieldboundaryzz,21,Innovation Management: Economics,Innovation Management
BOOK00918,Creativity for innovation management,['Ina Goller'],,"['Creative ability in business', 'Technological innovations', 'Management', 'Organizational behavior', 'Organizational change', 'Creative ability', 'Innovations', 'Gestion', 'Changement organisationnel', 'Créativité', 'Creativity', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",2017.0,,,7.0,,,,,/works/OL19720864W,True,False,,creativity for innovation management,1,0,1,0,0,0,1,1,0,9.0,,,,,,2.0794415416798357,,,,,0,0,0,0,,,,,,,,,Creativity for innovation management,Ina Goller,Creative ability in business Technological innovations Management Organizational behavior Organizational change Creative ability Innovations Gestion Changement organisationnel Créativité Creativity BUSINESS & ECONOMICS Industrial Management Management Science Organizational Behavior,,Creativity for innovation management Ina Goller Creative ability in business Technological innovations Management Organizational behavior Organizational change Creative ability Innovations Gestion Changement organisationnel Créativité Creativity BUSINESS & ECONOMICS Industrial Management Management Science Organizational Behavior,34,331,1,1,1,0,3,Enriched,Open Library only,Creativity for innovation management Ina Goller,Creativity for innovation management Ina Goller Creative ability in business Technological innovations Management Organizational behavior Organizational change Creative ability Innovations Gestion Changement organisationnel Créativité Creativity BUSINESS & ECONOMICS Industrial Management Management Science Organizational Behavior,6,34,28,Creativity for innovation managementzzfieldboundaryzzCreative ability in business Technological innovations Management Organizational behavior Organizational change Creative ability Innovations Gestion Changement organisationnel Créativité Creativity BUSINESS & ECONOMICS Industrial Management Management Science Organizational Behaviorzzfieldboundaryzz,21,Creativity for innovation management Creative ability in business Technological innovations Management Organizational behavior Organizational change Creative ability Innovations Gestion Changement organisationnel Créativité Creativity BUSINESS & ECONOMICS Industrial Management Management Science Organizational Behavior,Innovation Management
BOOK00919,Innovation management,"['Shlomo Maital', 'D V R Seshadri']",,"['Management', 'Priročniki', 'Innovation management', 'Profit', 'Globalna strategija', 'Inovacijski management', 'Determinante', 'Organizacijske spremembe', 'Tehnološke inovacije', 'Technological innovations', 'Inovativno mišljenje', 'Organizational change', 'Merjenje učinkovitosti', 'Inovacije', 'Inovativnost', 'Strategic planning', 'Strateški management', 'Case studies', 'Industrijski management', 'Znanje vodenja', 'Študije primerov', 'Vloga', 'Poslovna strategija']",2007.0,5.0,1.0,3.0,2.0,0.0,0.0,https://covers.openlibrary.org/b/id/1429604-L.jpg,/works/OL19810431W,True,False,,innovation management,1,0,1,1,1,1,1,1,0,19.0,,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,2.0,1.0986122886681098,,,0,0,0,0,,,,,,,,,Innovation management,Shlomo Maital D V R Seshadri,Management Priročniki Innovation management Profit Globalna strategija Inovacijski management Determinante Organizacijske spremembe Tehnološke inovacije Technological innovations Inovativno mišljenje Organizational change Merjenje učinkovitosti Inovacije Inovativnost Strategic planning Strateški management Case studies Industrijski management Znanje vodenja Študije primerov Vloga Poslovna strategija,,Innovation management Shlomo Maital D V R Seshadri Management Priročniki Innovation management Profit Globalna strategija Inovacijski management Determinante Organizacijske spremembe Tehnološke inovacije Technological innovations Inovativno mišljenje Organizational change Merjenje učinkovitosti Inovacije Inovativnost Strategic planning Strateški management Case studies Industrijski management Znanje vodenja Študije primerov Vloga Poslovna strategija,47,453,1,1,1,0,3,Enriched,Open Library only,Innovation management Shlomo Maital D V R Seshadri,Innovation management Shlomo Maital D V R Seshadri Management Priročniki Innovation management Profit Globalna strategija Inovacijski management Determinante Organizacijske spremembe Tehnološke inovacije Technological innovations Inovativno mišljenje Organizational change Merjenje učinkovitosti Inovacije Inovativnost Strategic planning Strateški management Case studies Industrijski management Znanje vodenja Študije primerov Vloga Poslovna strategija,8,47,39,Innovation managementzzfieldboundaryzzManagement Priročniki Innovation management Profit Globalna strategija Inovacijski management Determinante Organizacijske spremembe Tehnološke inovacije Technological innovations Inovativno mišljenje Organizational change Merjenje učinkovitosti Inovacije Inovativnost Strategic planning Strateški management Case studies Industrijski management Znanje vodenja Študije primerov Vloga Poslovna strategijazzfieldboundaryzz,21,Innovation management Management Priročniki Innovation management Profit Globalna strategija Inovacijski management Determinante Organizacijske spremembe Tehnološke inovacije Technological innovations Inovativno mišljenje Organizational change Merjenje učinkovitosti Inovacije Inovativnost Strategic planning Strateški management Case studies Industrijski management Znanje vodenja Študije primerov Vloga Poslovna strategija,Innovation Management
BOOK00920,Innovation Management,"['Pervaiz Ahmed', 'Pervaiz K. Ahmed']",,"['Knowledge management', 'Technological innovations', 'Industrial management', 'Management', 'Technological innovations -- Management', 'Organizational change']",2007.0,,,2.0,0.0,0.0,1.0,https://covers.openlibrary.org/b/id/2346991-L.jpg,/works/OL9370066W,True,False,,innovation management,1,0,1,1,0,1,1,1,0,19.0,,,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0,0.6931471805599453,,,0,0,0,0,,,,,,,,,Innovation Management,Pervaiz Ahmed Pervaiz K. Ahmed,Knowledge management Technological innovations Industrial management Management Technological innovations -- Management Organizational change,,Innovation Management Pervaiz Ahmed Pervaiz K. Ahmed Knowledge management Technological innovations Industrial management Management Technological innovations -- Management Organizational change,20,194,1,1,1,0,3,Enriched,Open Library only,Innovation Management Pervaiz Ahmed Pervaiz K. Ahmed,Innovation Management Pervaiz Ahmed Pervaiz K. Ahmed Knowledge management Technological innovations Industrial management Management Technological innovations -- Management Organizational change,7,20,13,Innovation ManagementzzfieldboundaryzzKnowledge management Technological innovations Industrial management Management Technological innovations -- Management Organizational changezzfieldboundaryzz,21,Innovation Management Knowledge management Technological innovations Industrial management Management Technological innovations -- Management Organizational change,Innovation Management
BOOK00921,Revolution of Innovation Management,"['Alexander Brem', 'Eric Viardot']",,['Technological innovations'],2016.0,,,7.0,,,,https://covers.openlibrary.org/b/id/10091640-L.jpg,/works/OL20796447W,True,False,,revolution of innovation management,1,0,1,1,0,0,1,1,0,10.0,,,,,,2.0794415416798357,,,,,0,0,0,0,,,,,,,,,Revolution of Innovation Management,Alexander Brem Eric Viardot,Technological innovations,,Revolution of Innovation Management Alexander Brem Eric Viardot Technological innovations,10,89,1,1,1,0,3,Enriched,Open Library only,Revolution of Innovation Management Alexander Brem Eric Viardot,Revolution of Innovation Management Alexander Brem Eric Viardot Technological innovations,8,10,2,Revolution of Innovation ManagementzzfieldboundaryzzTechnological innovationszzfieldboundaryzz,21,Revolution of Innovation Management Technological innovations,Innovation Management
BOOK00922,Innovation management and new product development,['Paul Trott'],,"['Product management', 'Technological innovations', 'Industrial management', 'Management']",2011.0,,,1.0,3.0,0.0,0.0,,/works/OL15992120W,True,False,,innovation management and new product development,1,0,1,0,0,1,1,1,0,15.0,,,1.3862943611198906,0.0,0.0,0.6931471805599453,3.0,1.3862943611198906,,,0,0,0,0,,,,,,,,,Innovation management and new product development,Paul Trott,Product management Technological innovations Industrial management Management,,Innovation management and new product development Paul Trott Product management Technological innovations Industrial management Management,15,138,1,1,1,0,3,Enriched,Open Library only,Innovation management and new product development Paul Trott,Innovation management and new product development Paul Trott Product management Technological innovations Industrial management Management,8,15,7,Innovation management and new product developmentzzfieldboundaryzzProduct management Technological innovations Industrial management Managementzzfieldboundaryzz,21,Innovation management and new product development Product management Technological innovations Industrial management Management,Innovation Management
BOOK00923,Global innovation management,['J. Christopher Westland'],,"['Technological innovations', 'Management', 'New products', 'International business enterprises']",2008.0,,,2.0,1.0,0.0,0.0,https://covers.openlibrary.org/b/id/10217384-L.jpg,/works/OL9159422W,True,False,,global innovation management,1,0,1,1,0,1,1,1,0,18.0,,,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453,,,0,0,0,0,,,,,,,,,Global innovation management,J. Christopher Westland,Technological innovations Management New products International business enterprises,,Global innovation management J. Christopher Westland Technological innovations Management New products International business enterprises,14,137,1,1,1,0,3,Enriched,Open Library only,Global innovation management J. Christopher Westland,Global innovation management J. Christopher Westland Technological innovations Management New products International business enterprises,6,14,8,Global innovation managementzzfieldboundaryzzTechnological innovations Management New products International business enterpriseszzfieldboundaryzz,21,Global innovation management Technological innovations Management New products International business enterprises,Innovation Management
BOOK00924,Product Innovation Management,"['Stefano Biazzo', 'Roberto Filippini']",,[],2021.0,,,2.0,1.0,0.0,0.0,https://covers.openlibrary.org/b/id/12444923-L.jpg,/works/OL25323500W,True,False,,product innovation management,1,0,0,1,0,1,0,1,0,5.0,,,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453,,,0,0,0,0,,,,,,,,,Product Innovation Management,Stefano Biazzo Roberto Filippini,,,Product Innovation Management Stefano Biazzo Roberto Filippini,7,62,1,1,0,0,2,Basic,Open Library only,Product Innovation Management Stefano Biazzo Roberto Filippini,Product Innovation Management Stefano Biazzo Roberto Filippini,7,7,0,Product Innovation Managementzzfieldboundaryzzzzfieldboundaryzz,21,Product Innovation Management,Innovation Management
BOOK00925,Innovation Management,"['Carolina Machado', 'J. Paulo Davim']",,"['Technological innovations', 'Industrial management']",2015.0,,,4.0,,,,,/works/OL37605766W,True,False,,innovation management,1,0,1,0,0,0,1,1,0,11.0,,,,,,1.6094379124341005,,,,,0,0,0,0,,,,,,,,,Innovation Management,Carolina Machado J. Paulo Davim,Technological innovations Industrial management,,Innovation Management Carolina Machado J. Paulo Davim Technological innovations Industrial management,11,101,1,1,1,0,3,Enriched,Open Library only,Innovation Management Carolina Machado J. Paulo Davim,Innovation Management Carolina Machado J. Paulo Davim Technological innovations Industrial management,7,11,4,Innovation ManagementzzfieldboundaryzzTechnological innovations Industrial managementzzfieldboundaryzz,21,Innovation Management Technological innovations Industrial management,Innovation Management
BOOK00926,Contextual Innovation Management,"['Patrick van der Duin', 'Roland Ortt']",,"['Management', 'Technological innovations', 'Economic aspects', 'Gestion', 'Innovations', 'Aspect économique', 'BUSINESS & ECONOMICS', 'General', 'Project Management']",2020.0,,,5.0,,,,https://covers.openlibrary.org/b/id/12439491-L.jpg,/works/OL20735054W,True,False,,contextual innovation management,1,0,1,1,0,0,1,1,0,6.0,,,,,,1.791759469228055,,,,,0,0,0,0,,,,,,,,,Contextual Innovation Management,Patrick van der Duin Roland Ortt,Management Technological innovations Economic aspects Gestion Innovations Aspect économique BUSINESS & ECONOMICS General Project Management,,Contextual Innovation Management Patrick van der Duin Roland Ortt Management Technological innovations Economic aspects Gestion Innovations Aspect économique BUSINESS & ECONOMICS General Project Management,24,205,1,1,1,0,3,Enriched,Open Library only,Contextual Innovation Management Patrick van der Duin Roland Ortt,Contextual Innovation Management Patrick van der Duin Roland Ortt Management Technological innovations Economic aspects Gestion Innovations Aspect économique BUSINESS & ECONOMICS General Project Management,9,24,15,Contextual Innovation ManagementzzfieldboundaryzzManagement Technological innovations Economic aspects Gestion Innovations Aspect économique BUSINESS & ECONOMICS General Project Managementzzfieldboundaryzz,21,Contextual Innovation Management Management Technological innovations Economic aspects Gestion Innovations Aspect économique BUSINESS & ECONOMICS General Project Management,Innovation Management
