openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL25782829W,Change Manager,200,,,['Information technology'],,,,[],,,
/works/OL15168112W,Rework,200,"Most business books give you the same old advice: Write a business plan, study the competition, seek investors, yadda yadda. If you're looking for a book like that, put this one back on the shelf.Rework shows you a better, faster, easier way to succeed in business. Read it and you'll know why plans are actually harmful, why you don't need outside investors, and why you're better off ignoring the competition. The truth is, you need less than you think. You don't need to be a workaholic. You don't need to staff up. You don't need to waste time on paperwork or meetings. You don't even need an office. Those are all just excuses. What you really need to do is stop talking and start working. This book shows you the way. You'll learn how to be more productive, how to get exposure without breaking the bank, and tons more counterintuitive ideas that will inspire and provoke you.With its straightforward language and easy-is-better approach, Rework is the perfect playbook for anyone who's ever dreamed of doing it on their own. Hardcore entrepreneurs, small-business owners, people stuck in day jobs they hate, victims of ""downsizing,"" and artists who don't want to starve anymore will all find valuable guidance in these pages.From the Hardcover edition.",,"['Business', 'Nonfiction', 'New York Times bestseller', 'nyt:hardcover_business_books=2011-07-30', 'Industrial management', 'Commerce', 'Företagsetablering', 'Softwarehaus', 'Unternehmenskultur', 'Organizational Decision Making', 'Organization & administration', 'Klein- und Mittelbetrieb', 'Management', 'Småföretag', 'Small Business', 'Entrepreneurship', 'Industry', 'Organizational Innovation', 'New business enterprises', 'Success in business', 'Small business, management', 'Technological innovations', 'Data processing', 'Nouvelles entreprises', 'Petites et moyennes entreprises', 'Innovations', 'Petites entreprises', 'Organisation du travail', 'Satisfaction au travail', 'Conciliation de la vie professionnelle et familiale', 'Business and Management', 'Arbeids- en organisatiepsychologie', 'Self-Improvement', 'Small business, data processing', 'Entreprises individuelles', 'Réussite dans les affaires', 'Succès dans les affaires', 'Sole proprietorship', 'Gestion', 'Entreprise individuelle', ""Gestion d'entreprise""]",,,,[],,,"[6679955, 6438958, 13543051, 14152140, 10404933]"
/works/OL4643074W,Production and operations management,200,,,"['Production management', 'Productiemanagement', 'Management', 'Gestion', 'Produktion', 'Production', 'Periodicals', 'Geology', 'Congresses', 'Wyoming Historical and Geological Society', 'History', 'Administração da produção']",,,,[],,,[4065062]
/works/OL2719657W,Production and operations management,200,,,"['Gestion', 'Production', 'Production management', 'Productiemanagement', 'Produktion', 'Management', 'Lehrbuch', 'Organization and Administration']",,,,[],,,[3789079]
/works/OL82234W,Operations management,200,,,"['Decision making', 'Decision-making', 'Production management']",,,,[],,,[4001404]
/works/OL1906131W,Operations management,200,,,"['Production management', 'Case studies', 'Production', 'Gestion de la production', 'Gestion', '[manuel]']",,,,[],,['658.5'],[1075744]
/works/OL3518226W,Operations management,200,,,"['Production management', 'Fertigung', 'Management', 'Produktion']",,,,[],,['658.5'],[1074431]
/works/OL1906132W,Production/operations management,200,"v, 277 pages ; 26 cm",,"['Production management', 'Productiemanagement', 'Business & Management', 'Management', 'Entscheidungsprozess', 'Gestion', 'Produktion', 'Production', 'Administracʹao da producʹao']",,,,[],,['658.5'],[4088133]
/works/OL1898033W,Production and operations management,200,,,"['Gestion', 'Production', 'Production management', 'Productiemanagement', 'Management', 'Entscheidungsprozess', 'Produktion']",,,,[],,,[4167539]
/works/OL1898032W,Operations Management,200,,,"['Production management', 'Education', 'Production & quality control management', 'Business & Economics', 'Business / Economics / Finance', 'Textbooks', 'Business/Economics', 'Entrepreneurship', 'Management - General', 'Production & Operations Management', 'Business & Economics / Production & Operations Management']",,,,[],['TS155 .G17 2002'],['658.5'],[1178025]
/works/OL1965631W,Operations management for MBAs,200,,,"['Production management', 'Production', 'Gestion', 'Productiemanagement']",,,,[],,['658.5'],[1245011]
/works/OL15148396W,Operations management,200,,,"['Administración de la producción', 'Productiemanagement', 'Production management', 'Kwantitatieve methoden']",,,,[],,,[6547803]
/works/OL2686231W,Operations management,200,,,"['Examinations', 'Production management', 'Study guides', 'Business logistics', 'Project management', 'Process control', 'Management', 'Operations Management', 'Produktion', 'Driftsorganisation', 'Processtyrning']",,,,[],,['658.5'],[1237924]
/works/OL29362199W,Operations Management,200,,,,,,,[],,,
/works/OL2985199W,Principles of operations management,200,,,"['Production management', 'Operations research', 'Management', 'Produktion', 'Operations Management', 'Production & operations management', 'Business & economics -> decision sciences -> production/operations management']",,,,[],,['658.5'],[89865]
/works/OL7942382W,Operations management,200,,,['Production management'],,,,[],,,[2323632]
/works/OL24135072W,Slack,200,,,['Production management'],,,,[],,,[10531271]
/works/OL2618948W,Operations management,200,,,"['Production management', 'Quality control', 'Management & management techniques', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Management - General', 'Production & Operations Management', 'Business & Economics / Production & Operations Management', 'Productiesystemen', 'Production', 'Gestion', 'Qualite?', 'Controle', 'Administracao da producao', 'Controle da qualidade']",,,,[],,['658.5'],[306350]
/works/OL9330504W,Production and Operations Management,200,,,"['Production management', 'Production control']",,,,[],,,[2330452]
/works/OL6443514W,Production and operations management,200,,,['Production management'],,,,[],,,[4468138]
/works/OL20665880W,Operations Management,200,,,,,,,[],,,[13182601]
/works/OL6997063W,Production and Operations Management,200,,,,,,,[],,,[4884288]
/works/OL3518224W,Schaum's outline of theory and problems of operations management,200,,,"['Industrial engineering', 'Production management']",,,,[],,['658.5'],[1074428]
/works/OL7942381W,Principles of operations management,200,,,"['Production management', 'Operations research']",,,,[],,,[9580425]
/works/OL5274183W,Modern production/operations management,200,,,"['Production management', 'Produktionsplanung', 'Production', 'Gestion', 'Production engineering']",,,,[],,,[4398047]
/works/OL2743449W,Restaurant operations management,200,,,"['Restaurant management', 'Restaurants', 'Production management']",,,,[],['TX911.3.M27 N566 2006'],['647.95/068'],[1106477]
/works/OL3952119W,Production and operations management,200,"viii, 919 p. : 24 cm",,"['Industrial management', 'Production management', 'Problems, exercises', 'Operations research']",,,,[],,,[2356029]
/works/OL1964872W,Fundamentals of operations management,200,,,"['Production management', 'Operations Management', 'Management', 'Produktion', 'Lehrbuch']",,,,[],['TS155 .D248 1999'],['658.5'],[10768136]
/works/OL3375090W,Hotel operations management,200,,,['Hotel management'],,,,[],,,[1109467]
/works/OL537975W,Operations management,200,,,"['Production control', 'Production management', 'Management', 'Strategische planning', 'Produktion', 'Productieplanning', 'Administracao da producao', 'Production', 'Gestion']",,,,[],,,[5403291]
/works/OL19336277W,Strategic Operations Management,200,,,"['Production management', 'Strategic planning']",,,,[],,,[8447846]
/works/OL269936W,Operations management,200,,,"['Production management', 'Operations Research', 'Qualita\x98tsmanagement', 'Production', 'Gestion', 'Fertigung', 'Management']",,,,[],['TS155'],['658.5'],[8336407]
/works/OL1887969W,Principles of operations management,200,,,"['Production management', 'Operations research']",,,,[],,['658.5'],[1110284]
/works/OL4115535W,Operations management,200,,,"['Industrial management', 'Mathematical models', 'Operations research', 'Production management', 'Problèmes et exercices', 'Contrôle', 'Gestion', 'Production', 'Industrial management, mathematical models']",,,,[],,,[1115031]
/works/OL21485225W,Operations Management,200,,,"['Production management', 'Business logistics', 'Product management', 'Ts155', '658.7']",,,,[],,,[13241551]
/works/OL4807195W,Operations management,200,,,"['Production management', 'Management science']",,,,[],,,[1245509]
/works/OL5830986W,Operations management,200,,,['Project management'],,,,[],,,[2994698]
/works/OL20858704W,Operations Management,200,,,['Industrial management'],,,,[],,,[10173512]
/works/OL37570667W,Operations Management,200,,,,,,,[],,,
/works/OL15148397W,Operations management,200,,,"['Production management', 'Case studies', 'Productiemanagement', 'Management', 'Entscheidungsprozess', 'CD-ROM', 'Produktion', 'Kwantitatieve methoden']",,,,[],,,[6547806]
/works/OL22542437W,Essentials of Operations Management,200,,,"['Production management', 'Manufacturing processes', 'Industrial management']",,,,[],,,
/works/OL537976W,Production and operations management,200,"xxii,770p",,"['Production management', 'Management', 'Produktion', 'Production & operations management']",,,,[],,,[4437516]
/works/OL7942383W,Production and operations management,200,,,['Production management'],,,,[],,,[7109780]
/works/OL521436W,Operations Management,200,,,['Production management'],,,,[],,,[1180585]
/works/OL2676528W,Casino operations management,200,"Complete guidance to the ins and outs of gaming operations Management personnel need a thorough understanding of the business side of the casino industry to ensure profits???and to avoid losses. It's a sure bet that Casino Operations Management, Second Edition will help current and future gaming management professionals better serve any casino. Written by experts with over 65 years of combined experience in the field, this Second Edition offers all the critical skills and know-how to equip gaming and casino operators with the knowledge needed for the management office, cage operations, and table game and slot operations. This updated edition features detailed coverage of: Current high-roller marketing tactics and their effect on profitability The effect of popular money management systems on casino profits The initial development process of an Indian casino S...",,"['Casinos', 'Management', 'Business', 'Nonfiction', 'Travel']",,,,[],,['795/.068'],[1242656]
/works/OL20493840W,"Foundations of Operations Management, Fourth Canadian Edition, 4/e",200,,,,,,,[],,,[9151985]
/works/OL21321449W,Modern Hotel Operations Management,200,,,"['Hospitality industry', 'Hotel management', 'BUSINESS & ECONOMICS / Operations Research', 'BUSINESS & ECONOMICS / Industries / Service Industries']",,,,[],,,[13912863]
/works/OL21298467W,Cruise Operations Management,200,,,"['Ocean travel', 'Cruise ships']",,,,[],,,
/works/OL24272744W,Operations management for competitive advantage,200,,,['Production management'],,,,[],,,[10768142]
/works/OL19977897W,Project management for dummies,200,"In today's business world, tight project deadlines and stringent expectations are the norm. This hands-on guide introduces you to the principles of project management and show you how to put them to use so you can successfully manage a project from start to finish.",,"['Project management', 'Gestion de projet', 'BUSINESS & ECONOMICS -- Project Management', 'Business & economics / project management']",,,,[],,,[10188899]
/works/OL8467110W,Project Management,200,,,"['Project management', 'Gestion de projets', 'Projektmanagement', 'Projectmanagement', 'PROJECT MANAGEMENT']",,,,[],,,"[2346354, 8711024, 8589090, 8711025]"
/works/OL2673378W,Project management,200,,,"['Management', 'Project Management (PM)', 'Business', 'Gestion de projets', 'Nonfiction', 'Industrial projectmanagement', 'Industrial project management', 'Administración de proyectos', 'Project management', 'Case studies', 'Projectmanagement', 'Projektmanagement', 'Proje yönetimi', 'Examinations, questions', 'Gestion des projets', 'Gestion de projet', 'TECHNOLOGY & ENGINEERING', 'BUSINESS & ECONOMICS']",,,,[],,,[3974912]
/works/OL12422165W,Software project management,200,,,"['Software engineering', 'Project management']",,,,[],['QA76.76.D47 C68 1999'],['005.1'],[8720847]
/works/OL1965633W,Project management,200,The book is primarily intended for use as a college textbook for teaching project management at the advanced undergraduate or master's level. The book is also intended for current and prospective project managers who wish to share insights and ideas about the field.,,"['Industrial project management', 'Project management', 'Gestion de projets', 'Projectmanagement', 'Project Management (PM)', 'Projektmanagement', 'Gestion de projet', 'Comic books, strips', 'Humor, form, comic strips & cartoons', 'Medical', 'Nursing', 'Planning techniques [mesh]', 'Organization and administration [mesh]', 'Hd69.p75 m47 2000', 'Wx212 mer', '658.4/04']",,,,[],,,[303127]
/works/OL15997478W,Project Management,200,,,"['Risk management', 'Project management', 'Time management']",,,,[],,,[9633304]
/works/OL26604122W,PMBOK Guide,200,,,"['Business', 'Education']",,,,[],,,
/works/OL3274094W,Construction project management,200,,,"['Building', 'Superintendence', 'Project management', 'Building construction & materials', 'Civil Engineering, Surveying & Building', 'Building Construction', 'Engineering Construction Management', 'Technology & Engineering', 'Home Improvement / Construction', 'Science/Mathematics', 'Design & Construction', 'House & Home / Design & Construction', 'Civil', 'Construction - General', 'Industrial Engineering', 'Building, superintendence', 'Construction & building trades - general & miscellaneous', 'Industrial management', 'Real estate management', 'Industrial project management']",,,,[],,['690'],"[1101327, 1115379]"
/works/OL5769975W,Information Technology Project Management,200,,,"['Information storage and retrieval systems', 'Information technology', 'Management', 'Microsoft Project', 'Project management', 'Gestion de projets', 'Gestion', ""Technologie de l'information"", 'Information technology, management', 'Information technology projects', ""Systèmes d'information"", 'Projektmanagement', 'Computers &amp; the internet']",,,,[],,,[5451502]
/works/OL5815454W,Construction project management,200,,,"['Building', 'Construction industry', 'Management', 'Project management', 'Superintendence', 'Construction industry, management']",,,,[],,,[1218401]
/works/OL19868723W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),200,,,['Project management'],,,,[],,,[10329916]
/works/OL17536293W,Agile Project Management For Dummies,200,,,"['Development', 'Agile software development', 'Management', 'Software engineering', 'Computer software', 'Projektmanagement', 'Mathematics', 'Project management', 'Agile software development--management']",,,,[],,,[7774239]
/works/OL17315874W,Project Management for the Unofficial Project Manager,200,"No project management training? No problem! In today’s workplace, employees are routinely expected to coordinate and manage projects. Yet, chances are, you aren’t formally trained in managing projects—you’re an unofficial project manager. FranklinCovey experts Kory Kogon, Suzette Blakemore, and James Wood understand the importance of leadership in project completion and explain that people are crucial in the formula for success. Project Management for the Unofficial Project Manager offers practical, real-world insights for effective project management and guides you through the essentials of the people and project management process: Initiate Plan Execute Monitor/Control Close Unofficial project managers in any arena will benefit from the accessible, engaging real-life anecdotes, memorable “Project Management Proverbs,” and quick reviews at the end of each chapter. If you’re struggling to keep your projects organized, this book is for you. If you manage projects without the benefit of a team, this book is also for you. Change the way you think about project management—""project manager"" may not be your official title or necessarily your dream job, but with the right strategies, you can excel.",,"['Project management', 'BUSINESS & ECONOMICS / Project Management', 'BUSINESS & ECONOMICS', 'Project Management']",,,,[],,,[7394254]
/works/OL59388W,Project Management,200,,,['Project management'],,,,[],,,[14424212]
/works/OL19959036W,Effective project management,200,,,"['Project management', 'Organizational effectiveness']",,,,[],,,[10317792]
/works/OL16110494W,TOTAL PROJECT MANAGEMENT The Indian Context,200,"A total book on all aspects of formulating, evaluating, planning, procurement and total implementation of all kinds of projects. *The Business Standard* has described it as ""**A mine of experience to explore**"". ""*The Hindustan Times*"" has called it ""**The first of its kind in the world"".** Thus said *THE WORLD BANK's Operational Policy Department:* ""**Dr. Joy's book on Total Project Management is a considerable achievement""**",,"['Counseling', 'Psychotherapy', 'Philosophical counseling']",,,,[],,,[6949269]
/works/OL20104000W,Project Management,200,"This title offers readers an insight into human behaviour, knowledge of organisational issues and quantitative methods needed to do project management. He emphasises the challenges they'll face including planning, negotiating, budgeting, communicating and scheduling.",,"['Project management', 'Business & economics -> mis -> project management']",,,,[],,,[1239594]
/works/OL2715488W,Successful project management,200,"""Successful Project Management: A Practical Guide for Managers offers new, innovative advice and techniques for those challenged by project management assignments. In clear, non-technical language Jack Gido and James P. Clements provide everything you need to effectively approach and complete projects from start to finish.""--BOOK JACKET. ""With an emphasis on the practical, using real-world examples, Successful Project Management gives readers the expert knowledge and skills needed to complete projects on time, within budget, and to complete satisfaction.""--BOOK JACKET.",,"['Project management', 'Gestion de projets', 'Projektmanagement', 'Project Management (PM)', 'Management - General', 'Business & Economics / Management', 'Business & Economics', 'Business / Economics / Finance', 'Textbooks', 'Business/Economics']",,,,[],,['658.4/04'],[1276150]
/works/OL3941855W,Project management,200,,,"['Engineering', 'Management', 'Project management', 'Engineering, management', 'Industrial project management']",,,,[],,,[90915]
/works/OL5853546W,Information technology project management,200,"Explains how to create measurable organization value through information technology projects, emphasizing the importance of making decisions throughout the process and integrating project management and IT concepts, tools, and techniques. Includes a CD.",,"['Computer programs', 'Information technology', 'Management', 'Microsoft Project', 'Project management', 'Management information systems', 'Information technology, management']",,,,[],,,[4641793]
/works/OL20803749W,Successful Project Management,200,,,['Project management'],,,,[],,,[10101745]
/works/OL18738779W,Project management,200,,,['Project management'],,,,[],,,[10125165]
/works/OL29198625W,Process Groups,200,,,,,,,[],,,
/works/OL8227958W,The Fast Forward MBA in Project Management,200,,,"['Gestion de projets', 'Projectmanagement', 'Project management', 'BUSINESS & ECONOMICS / Project Management', 'Economics', 'Business & economics -> mis -> project management', 'Business & economics / project management', 'Management', 'Business & economics -> management -> principles of management', 'Trades & technology -> technical trades -> project management', 'Ba31', 'Ee92']",,,,[],,,[306359]
/works/OL20184101W,Project Management in Perspective,200,,,['Project management'],,,,[],,,[8832283]
/works/OL21057781W,Project Management Techniques,200,,,['Project management'],,,,[],,,[13198460]
/works/OL284162W,Project Management,200,,This is a good time to be reading a book about project management.,"['Projectmanagement', 'Administracion del tiempo', 'Risk management', 'Lehrbuch', 'Time management', 'Administracion de riesgos', 'Administracion de proyectos industriales', 'Projektmanagement', 'Project management', 'Budgets temps', 'Gestion de projets', 'Gestion', 'Gestion du risque', 'Projets de développement industriel']",,,,['This is a good time to be reading a book about project management.'],,,"[66184, 1084114, 1083036]"
/works/OL29017502W,Project Management in Practice,200,,,['Project management'],,,,[],,,[303902]
/works/OL16166720W,Construction project management,200,,,"['Construction industry', 'Management', 'Project management']",,,,[],,,[10637615]
/works/OL18176761W,Project management,200,,,"['Risk management', 'Project management', 'Time management']",,,,[],,,"[1084915, 2315431]"
/works/OL22534454W,Contemporary Project Management,200,,,['Project management'],,,,[],,,[13464227]
/works/OL8227960W,The Fast Forward MBA in Project Management,200,"This is one of the bestselling books ever published on the topic of project management. Now in a revised new third edition, it presents you with a wealth of proven techniques for managing projects?from establishing project objectives to building schedules to projecting costs. It includes all the basics on defining, planning, and tracking a project, as well as building stronger project teams. This new edition includes new chapters on Agile Project Management, PMI exam prep, and more.",,"['Business', 'Nonfiction', 'Project management', 'Reference', 'Gestion de projets', 'Projectmanagement', 'Master of business administration degree', 'Hd69.p75 v475 2008', 'Hd69.p75 v475 2005', '658.4/04']",,,,[],,,[303394]
/works/OL20754488W,"Project Management for Engineering, Business and Technology",200,,,['Project management'],,,,[],,,[13190692]
/works/OL20991263W,Project Management,200,,,['Project management'],,,,[],,,[57500]
/works/OL15980319W,Project management for healthcare,200,"""A growing number of healthcare organizations are implementing project management principles to improve cost and service efficiencies. They are in desperate need of resources that clearly illustrate the project management needs of todays healthcare professional. Project Management for Healthcare fills this need. Using easy-to-follow language, it explains how the time-tested principles of project management can help maximize limited resources and ensure the highest possible quality of care. Exploring the discipline of project management from the perspective of the healthcare environment, the book dissects the project process and provides the tools and techniques required to successfully plan, execute, and control any healthcare-based project. From identifying stakeholders to constructing a project plan, this book covers the complete spectrum of project planning activities. Complete with chapter summaries, exercises, hints, review questions, and case studies, it illustrates applications across a range of healthcare settings. Explains how to utilize the project plan to execute projects within budget, schedule, and quality objectives Covers program management as it relates to healthcare Addresses the interaction between healthcare and information technology Presents best practices from the pharmaceutical and medical equipment industries that can easily be adapted to any helthcare setting Because most healthcare personnel will inevitably have to work with program management and need to interact with pharmaceutical companies and medical device manufacturers, the book provides an inside look at the processes and best practices used to bring products to market in these industries. Explaining how to adapt these processes to drive down costs and improve the quality of care in any healthcare setting, the book includes a case study of a fictitious medical facility that illustrates the proper application of the tools and techniques needed to manage healthcare projects effectively and efficiently""--Provided by publisher. ""Preface I was a healthcare professional. My first ""real"" job after graduating from college was as a licensed health inspector, then as a licensed health officer, and finally as a health administrator for a small town with a population of about 15,000 people. It was there that I became an accidental or incidental project manager. Until recently, project management was an ""accidental profession."" Few started out as project managers. They were usually something else and either were handed a project to undertake, or suggested an enhancement to an existing process, procedure, or product, and were told to ""run with it."" Either way, their primary job was doing something else. As the health administrator, I was responsible for the animal control program in my town. Because I had a full-time animal control warden and an animal control van, the town suggested I offer those services to other local municipalities to generate income to be able to expand my program. Two of the abutting towns agreed and signed a contract with our Board of Health. Part of that agreement was to pick up stray dogs and cats. It immediately became clear that we needed a place to house the animals""--Provided by publisher.",,"['Health services administration', 'Organizational Innovation', 'Management Information Systems', 'Project management', 'Delivery of Health Care', 'Organization & administration', 'Services de santé', 'Administration', 'Gestion de projet', 'BUSINESS & ECONOMICS', 'Industries', 'Service Industries', 'COMPUTERS', 'Information Technology', 'MEDICAL', 'Practice Management & Reimbursement']",,,,[],,,[9683101]
/works/OL19708270W,"Project management metrics, KPIs, and dashboards",200,,,"['Quality control', 'Performance standards', 'Project management', 'Work measurement', 'BUSINESS & ECONOMICS', 'Project Management', 'TECHNOLOGY & ENGINEERING', 'Projektmanagement']",,,,[],,,[8879443]
/works/OL16642422W,Project management,200,,,"['Project management', 'Projectmanagement', 'Projektmanagement']",,,,[],,,[1080813]
/works/OL20498139W,Project Management,200,,,"['Project management', 'Time management', 'Risk management']",,,,[],,,[9155443]
/works/OL7947520W,Agile Project Management with Scrum (Microsoft Professional),200,"Apply the principles of Scrum to software project management with guidance from one of the leaders in the agile process movement. Case studies and project examples demonstrate Scrum concepts in practice and emphasize driving projects for maximum ROI. The rules and practices for Scrum—a simple process for managing complex projects—are few, straightforward, and easy to learn. But Scrum's simplicity itself—its lack of prescription—can be disarming, and new practitioners often find themselves reverting to old project management habits and tools and yielding lesser results. In this illuminating series of case studies, Scrum co-creator and evangelist Ken Schwaber identifies the real-world lessons—the successes and failures—culled from his years of experience coaching companies in agile project management. Through them, you'll understand how to use Scrum to solve complex problems and drive better results—delivering more valuable software faster.Gain the foundation in Scrum theory—and practice—you need to:Rein in even the most complex, unwieldy projects Effectively manage unknown or changing product requirements Simplify the chain of command with self-managing development teams Receive clearer specifications—and feedback—from customers Greatly reduce project planning time and required tools Build—and release—products in 30-day cycles so clients get deliverables earlierAvoid missteps by regularly inspecting, reporting on, and fine-tuning projects Support multiple teams working on a large-scale project from many geographic locations Maximize return on investment!",,"['Computer Technology', 'Nonfiction', 'Development', 'Scrum (Computer software development)', 'Project management', 'Computer software', 'Agile software development', 'Computer software--development', 'Qa76.76.d47 s318 2004', '005.1']",,,,[],,,[461518]
/works/OL5857852W,The art of project management,200,,,"['Leadership', 'Project management', 'Hd69.p75 b47 2005']",,,,[],,,[389008]
/works/OL19130377W,A guide to the project management body of knowledge (PMBOK guide),200,,,"['Project management', 'General', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Reference - General', 'Standards']",,,,[],,,"[955085, 926641, 926639]"
/works/OL38235W,The Deadline,200,,,"['Project management', 'Fiction']",,,,[],,,[711889]
/works/OL20800373W,Project Management Absolute Beginner's Guide,200,,,['Project management'],,,,[],,,[10097024]
/works/OL1965152W,Project management in construction,200,,The construction industry in the United States is a microcosm of the American economic system.,"['Construction industry', 'Management', 'Project management', 'Building', 'Gestion de projets', 'Construction', 'Gestion', 'Industrie', 'Superintendence', 'Construction industry, management']",,,,[],,,[4165081]
/works/OL18798198W,Project management,200,,,"['Management', 'Information resources management', 'Handbooks, manuals', 'Information technology', 'Information technology, management', ""Gestion de l'information"", 'Guides, manuels', ""Technologie de l'information"", 'Gestion', 'COMPUTERS / Information Technology', 'BUSINESS & ECONOMICS / Project Management']",,,,[],,,
/works/OL8205117W,Project management for dummies,200,"More than two thirds of American companies use teams to execute their most important projects, making project management a highly valuable skill for advancing your career. Project Management For Dummies, Second Edition introduces you to the principles of successful project management and shows you how to motivate any team to gain maximum productivity. You'll find out how to: Define your project and what you intend to accomplish Identify project stakeholders and their expectations Develop a project plan Establish project schedules and timetables Determine which skill sets and resources the project requires Choose team members and define their roles Launch you project and track its progress Encourage peak performance Conclude your project successfully Complete with helpful tips on delegating, shortening schedules, and optimizing your own performance Project Management for Dummies, help you get your project, and your career, off the ground in no time.",,"['Management', 'Business', 'Nonfiction', 'Project management', 'Hd69.p75 p63 2007', 'Medical', 'Nursing']",,,,[],,,[521795]
/works/OL5857853W,Making Things Happen,200,,,"['Leadership', 'Project management', 'Softwareentwicklung', 'Projektmanagement', 'Project Management (PM)']",,,,[],,,[5076316]
/works/OL3944650W,Performance management,200,"Managing staff performance is an effective mechanism for developing both staff and organizational growth. By clarifying an organization’s objectives, translating these into clear individual goals, and reviewing these goals regularly, performance management provides a well-structured and effective management tool. In this revised and updated third edition, Armstrong incorporates the findings of two major research projects on performance management and illustrates the results with numerous case studies, providing invaluable advice from experienced practitioners. Performance Management provides the ideal action plan for any manager wanting to get the best from his or her employees. It is packed with detailed, practical advice.",,"['Business', 'Employee motivation', 'Employees', 'Nonfiction', 'Performance', 'Performance standards', 'Personnel management', 'Rating of', 'Employees, rating of', 'Management by objectives', 'Organizational behavior', 'Personalentwicklung', 'Performance technology', 'Personnel', 'Direction', 'Rendement au travail', 'BUSINESS & ECONOMICS', 'Workplace Culture', 'Human Resources & Personnel Management', 'Management']",,,,[],,,[1394206]
/works/OL20192826W,Performance Management,200,,,"['Employees, rating of', 'Personnel management', 'Performance', 'Management', 'Employees', 'Rating of', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Human Resources & Personnel Management']",,,,[],,,[8842352]
/works/OL20688948W,Performance Management,200,,,"['Employees', 'Supervision of employees', 'Organizational effectiveness', 'Reinforcement (Psychology)', 'Rating of']",,,,[],,,[9362407]
/works/OL15431388W,Performance management systems,200,,,"['Performance', 'Management', 'Performance technology']",,,,[],,,[10226628]
/works/OL5851871W,Performance management,200,,,"['Employees', 'Management', 'Performance', 'Rating of', 'Performance standards', 'Employees, rating of', 'Personeelsmanagement', 'Leistungsbewertung', 'Personalpolitik', 'Personalwesen', 'Rendement au travail', 'Gestion']",,,,[],,,[1110295]
/works/OL19751735W,Financial planning & analysis and performance management,200,"""This book is the essential desk reference for CFOs, FP&A professionals, investment banking professionals, and equity research analysts. With thought-provoking discussion and refreshing perspective, this book provides insightful reference for critical areas that directly impact an organization's effectiveness. From budgeting and forecasting, analysis, and performance management, to financial communication, metrics, and benchmarking, these insights delve into the cornerstones of business and value drivers. Dashboards, graphs, and other visual aids illustrate complex concepts and provide reference at a glance, while the author's experience as a CFO, educator, and general manager leads to comprehensive and practical analytical techniques for real world application""--",,"['Corporations', 'Business enterprises', 'Investment banking', 'Finance', 'Handbooks, manuals', 'Business enterprises, finance', 'Corporations, finance']",,,,[],,,[13526323]
/works/OL19816272W,Performance management,200,,,"['Organizational effectiveness', 'Management', 'Evaluation', 'Personnel management', 'Performance']",,,,[],,,[8609107]
/works/OL3944625W,Managing performance,200,,,"['Management', 'Performance', 'Management & management techniques', 'Business/Economics', 'Performance standards', 'Employees', 'Rating of']",,,,[],,,[2027589]
/works/OL16486195W,Handbook of corporate performance management,200,"""A thorough and comprehensive guide to measuring and managing the performance of businesses, understanding where you are, communicating where you want to be and managing towards your longer term strategic goals. Measuring performance in a way which is linked to strategy and measures the right activities is a process which few organizations undertake, but those which do reap substantial benefits in terms of increased success. Even fewer organizations can maintain and use their measurement system effectively, engaging the workforce in delivering success. This book will show readers how to do just that, using relevant examples from a variety of organizations including: Tesco's 'steering wheel'- a means of displaying what is important to the organization from boardroom to store - Terry Leahy has attributed much of Tesco's success to their performance management approach EDF Energy's highly innovative approach to cascading their 'success maps' down the organization, winning them a high degree of ownership and commitment to the organizational goals by involving people at all levels in the process Taking a practical approach, and including details of processes and tools that can be adopted and customized by any organization, the authors also include guiding principles to help readers avoid the pitfalls of inappropriate performance management. The book, uniquely, combines guidance on the practical use of frameworks such as the Balanced Scorecard, with the application of measures to manage performance""-- ""A thorough and comprehensive guide to measuring and managing the performance of businesses, understanding where you are, communicating where you want to be and managing towards your longer term strategic goals. Measuring performance in a way which is linked to strategy and measures the right activities is a process which few organizations undertake, but those which do reap substantial benefits in terms of increased success""--",,"['Performance', 'Measurement', 'Management', 'Organizational effectiveness', 'BUSINESS & ECONOMICS / Personal Finance / General', 'Industrial efficiency']",,,,[],,,[13210937]
/works/OL21305493W,Strategic Performance Management,200,,,"['Organizational effectiveness', 'Performance', 'Organizational behavior', 'Strategic planning', 'Managerial accounting', 'Management audit', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management', 'Management Science', 'Organizational Behavior']",,,,[],,,[13826923]
/works/OL16452029W,Performance management,200,,,"['Employees,', 'Personnel management', 'Rating of', 'Employees, rating of']",,,,[],,,[13912220]
/works/OL8936327W,Employee engagement through effective performance management,200,,,"['Achievement motivation', 'Employee motivation', 'Career development', 'Arbetsmotivation', 'Psychology', 'Career Mobility', ""Motivation d'accomplissement"", 'Plan de carrière', 'Personnel', 'Motivation']",,,,[],,,[9271843]
/works/OL21125427W,Performance Management,200,,,"['Personnel management', 'Employees, rating of', 'Performance', 'Employees', 'Management', 'Rating of']",,,,[],,,[13188768]
