matrix_row,book_id,canonical_title,authors,source_group,first_publish_year,publication_year_observed,publishers,isbn_13,subjects,cluster_label,cover_url,qa_major_flag_count,qa_minor_flag_count,qa_review_score,qa_review_priority
1409,BOOK01410,KIND,['Graham Allcott'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781399417402.jpg,1,2,4,Priority review
1410,BOOK01411,The Stoic Capitalist,['Robert Rosenkranz'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781399423236.jpg,1,2,4,Priority review
1411,BOOK01412,The Flexible Method,['James Burstall'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781399806527.jpg,1,2,4,Priority review
1412,BOOK01413,How To Be A CEO,['Ben Renshaw'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781399809795.jpg,1,2,4,Priority review
1413,BOOK01414,Our Next Reality,['Alvin Wang Graylin and Louis Rosenberg - Foreword by Neal Stephenson'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781399812245.jpg,1,2,4,Priority review
1414,BOOK01415,The Power to Change,['Chuck Chakrapani'],LeadershipNow only,,2025.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781399825993.jpg,1,2,4,Priority review
1417,BOOK01418,Get What You Want,['Julie Solomon'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781400226177.jpg,1,2,4,Priority review
1419,BOOK01420,Hero on a Mission,['Donald Miller'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400226948.jpg,1,2,4,Priority review
1420,BOOK01421,How to Grow Your Small Business,['Donald Miller'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781400226955.jpg,1,2,4,Priority review
1421,BOOK01422,Coach Builder,['Donald Miller'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781400226962.jpg,1,2,4,Priority review
1423,BOOK01424,"Choose Your Story, Change Your Life",['Kindra Hall'],LeadershipNow only,,2022.0,,,[],Change Management,https://www.leadershipnow.com/leadershop/images/9781400228409.jpg,1,2,4,Priority review
1424,BOOK01425,The Power of Potential,"[""Tom D'Eri""]",LeadershipNow only,,2023.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781400228850.jpg,1,2,4,Priority review
1425,BOOK01426,The Secret Society of Success,['Tim Schurrer'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400229420.jpg,1,2,4,Priority review
1426,BOOK01427,The Art of the Tale,['Steven James and Tom Morrisey'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781400233113.jpg,1,2,4,Priority review
1427,BOOK01428,Leading through Disruption,['Andrew Liveris'],LeadershipNow only,,2023.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781400233830.jpg,1,2,4,Priority review
1428,BOOK01429,Come Up for Air,['Nick Sonnenberg'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400236725.jpg,1,2,4,Priority review
1429,BOOK01430,Overcoming Impossible,['Robert Irvine'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400238330.jpg,1,2,4,Priority review
1430,BOOK01431,The Leader's Guide to Managing Risk,['K. Scott Griffith'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400243785.jpg,1,2,4,Priority review
1431,BOOK01432,The Ultimate Guide to Developing Leaders,['John C. Maxwell'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781400246212.jpg,1,2,4,Priority review
1432,BOOK01433,The Hive Mind at Work,['Siobhan McHale'],LeadershipNow only,,2024.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781400246229.jpg,1,2,4,Priority review
1433,BOOK01434,Powerful Phrases for Dealing with Workplace Conflict,['Karin Hurt and David Dye'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781400246274.jpg,1,2,4,Priority review
1434,BOOK01435,Be the Unicorn,['William Vanderbloemen / Foreword by John C. Maxwell'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781400247103.jpg,1,2,4,Priority review
1435,BOOK01436,Building a StoryBrand 2.0,['Donald Miller'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781400248872.jpg,1,2,4,Priority review
1436,BOOK01437,Rethinking Work,['Rishad Tobaccowala'],LeadershipNow only,,2025.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781400249305.jpg,1,2,4,Priority review
1438,BOOK01439,The Future Begins with Z,['Tim Elmore'],LeadershipNow only,,2025.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781400256044.jpg,1,2,4,Priority review
1439,BOOK01440,The Perfect Story,['Karen Eber'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781400333837.jpg,1,2,4,Priority review
1440,BOOK01441,"Think This, Not That",['Josh Axe'],LeadershipNow only,,2024.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781400337842.jpg,1,2,4,Priority review
1441,BOOK01442,The Charismatic Leader,['John C. Maxwell'],LeadershipNow only,,2025.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781400346929.jpg,1,2,4,Priority review
1442,BOOK01443,What's in It for Them?,['Joe Polish'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781401960100.jpg,1,2,4,Priority review
1443,BOOK01444,Be Your Future Self Now,['Dr. Benjamin Hardy'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781401967574.jpg,1,2,4,Priority review
1444,BOOK01445,The Science of Scaling,['Benjamin Hardy and Blake Erickson'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781401967635.jpg,1,2,4,Priority review
1445,BOOK01446,Be the Calm or Be the Storm,['Captain Sandy Yawn'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781401967680.jpg,1,2,4,Priority review
1446,BOOK01447,Limitless Expanded Edition,['Jim Kwik'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781401968717.jpg,1,2,4,Priority review
1447,BOOK01448,10x Is Easier Than 2x,['Dan Sullivan with Dr. Benjamin Hardy'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781401969950.jpg,1,2,4,Priority review
1451,BOOK01452,Breaking Bias,['Anu Gupta'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781401977313.jpg,1,2,4,Priority review
1453,BOOK01454,7 Rules of Self-Reliance,['Maha Abouelenein'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781401978662.jpg,1,2,4,Priority review
1454,BOOK01455,Unicorn Team,['Jen Kem'],LeadershipNow only,,2025.0,,,[],Team Leadership,https://www.leadershipnow.com/leadershop/images/9781401980276.jpg,1,2,4,Priority review
1455,BOOK01456,12 Notes,['Quincy Jones'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781419752568.jpg,1,2,4,Priority review
1456,BOOK01457,Trust Matters More Than Ever,['David Horsager'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781424568918.jpg,1,2,4,Priority review
1457,BOOK01458,The Compass Within,['Robert Glazer'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781464245190.jpg,1,2,4,Priority review
1458,BOOK01459,Lying Numbers,['Hugh Barker'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781472143617.jpg,1,2,4,Priority review
1459,BOOK01460,The Long View,['Richard Fisher'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781472285218.jpg,1,2,4,Priority review
1460,BOOK01461,InCredible Communication,['Steven Lewis and Rebecca Weintraub'],LeadershipNow only,,2022.0,,,[],Communication,https://www.leadershipnow.com/leadershop/images/9781472991720.jpg,1,2,4,Priority review
1461,BOOK01462,The Awareness Code,['Wayne Linton and Steve Tappin'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781472992079.jpg,1,2,4,Priority review
1462,BOOK01463,How to Be a Founder,['Alice Bentinck and Matt Clifford'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781472994349.jpg,1,2,4,Priority review
1463,BOOK01464,Leadership in Star Trek,['Jason A. Kaufman and Aaron M. Peterson'],LeadershipNow only,,2023.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781476690445.jpg,1,2,4,Priority review
1465,BOOK01466,Intentional Leadership,['Rose M. Patten'],LeadershipNow only,,2023.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781487508876.jpg,1,2,4,Priority review
1467,BOOK01468,How Countries Go Broke,['Ray Dalio'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781501124068.jpg,1,2,4,Priority review
1468,BOOK01469,The Founders,['Jimmy Soni'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781501197260.jpg,1,2,4,Priority review
1469,BOOK01470,Chasing Automation,['Jerry Prout'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781501763991.jpg,1,2,4,Priority review
1470,BOOK01471,Design Leadership Ignited,"['Eric Quint, Gerda Gemser and Giulia Calabretta']",LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781503613966.jpg,1,2,4,Priority review
1471,BOOK01472,Unleash Your Complexity Genius,['Jennifer Garvey Berger and Carolyn Coughlin'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781503630475.jpg,1,2,4,Priority review
1472,BOOK01473,Venture Meets Mission,"['Arun Gupta, Gerard George and Thomas Fewer']",LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781503636286.jpg,1,2,4,Priority review
1473,BOOK01474,Good Money Revolution,['Derrick Kinney'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781510772915.jpg,1,2,4,Priority review
1475,BOOK01476,Startup Story,['Martin Warner'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781510778788.jpg,1,2,4,Priority review
1476,BOOK01477,The Mentally Strong Leader,['Scott Mautz'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781510780583.jpg,1,2,4,Priority review
1477,BOOK01478,Flying for Peanuts,['Frank Lorenzo'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781510781665.jpg,1,2,4,Priority review
1478,BOOK01479,Risks and Returns,['Wilbur Ross'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781510781719.jpg,1,2,4,Priority review
1479,BOOK01480,The RevOps Advantage,"['Amy Osmond Cook, Ryan Westwood and Bala Balabaskaran']",LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781510783683.jpg,1,2,4,Priority review
1480,BOOK01481,Healthy Calling,['Arianna Molloy'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781514008409.jpg,1,2,4,Priority review
1481,BOOK01482,Formed to Lead,['Jason Jensen'],LeadershipNow only,,2025.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781514009901.jpg,1,2,4,Priority review
1482,BOOK01483,How Leaders Lose Their Way,['Peter Greer and Jill Heisey'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781514013540.jpg,1,2,4,Priority review
1483,BOOK01484,Understanding Organizations...Finally!,['Henry Mintzberg'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781523000050.jpg,1,2,4,Priority review
1484,BOOK01485,Building Better Organizations,['Claudy Jules'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781523000449.jpg,1,2,4,Priority review
1485,BOOK01486,Simple Truths of Leadership,['Ken Blanchard and Randy Conley'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781523000623.jpg,1,2,4,Priority review
1486,BOOK01487,The Revelation Conversation,['Steve Curtin'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523000678.jpg,1,2,4,Priority review
1487,BOOK01488,From Conflict to Courage,['Marlene Chism'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781523000722.jpg,1,2,4,Priority review
1488,BOOK01489,Reach,['Becky Robinson'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781523000876.jpg,1,2,4,Priority review
1489,BOOK01490,I Wish I'd Known This,['Brenda Wensil and Kathryn Heath'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781523000975.jpg,1,2,4,Priority review
1490,BOOK01491,Holding the Calm,['Hesha Abrams'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523001934.jpg,1,2,4,Priority review
1491,BOOK01492,Show the Value of What You Do,['Patricia Pulliam Phillips and Jack J. Phillips'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523002276.jpg,1,2,4,Priority review
1492,BOOK01493,The Human Side of Innovation,['Mauro Porcini'],LeadershipNow only,,2022.0,,,[],Innovation Management,https://www.leadershipnow.com/leadershop/images/9781523002887.jpg,1,2,4,Priority review
1493,BOOK01494,Communicate with Courage,['Michelle D. Gladieux'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781523003129.jpg,1,2,4,Priority review
1494,BOOK01495,Leadership Two Words at a Time,['Bill Treasurer'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781523003174.jpg,1,2,4,Priority review
1495,BOOK01496,The Art of Conscious Conversations,['Chuck Wisner'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781523003266.jpg,1,2,4,Priority review
1496,BOOK01497,The Long-Distance Team,['Kevin Eikenberry and Wayne Turmel'],LeadershipNow only,,2023.0,,,[],Team Leadership,https://www.leadershipnow.com/leadershop/images/9781523003419.jpg,1,2,4,Priority review
1497,BOOK01498,Office Shock,"['Bob Johansen, Joseph Press and Christine Bullen']",LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781523003679.jpg,1,2,4,Priority review
1498,BOOK01499,Revolutionizing Business Operations,['Tony Saldanha and Filippo Passerini'],LeadershipNow only,,2023.0,,,[],Operations Management,https://www.leadershipnow.com/leadershop/images/9781523003983.jpg,1,2,4,Priority review
1499,BOOK01500,Why Motivating People Doesn't Work...and What Does,['Susan Fowler'],LeadershipNow only,,2023.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781523004126.jpg,1,2,4,Priority review
1500,BOOK01501,Take Your Company Global,['Nataly Kelly'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781523004430.jpg,1,2,4,Priority review
1501,BOOK01502,Compassionate Accountability,['Nate Regier'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781523004539.jpg,1,2,4,Priority review
1502,BOOK01503,Breakthrough Coaching,['Marcia Reynolds'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523004829.jpg,1,2,4,Priority review
1503,BOOK01504,The Secret of Culture Change,"['Manoel Amorim, Jay B. Barney and Carlos Julio']",LeadershipNow only,,2023.0,,,[],Change Management,https://www.leadershipnow.com/leadershop/images/9781523004928.jpg,1,2,4,Priority review
1504,BOOK01505,The Heart of Innovation,"['Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman']",LeadershipNow only,,2023.0,,,[],Innovation Management,https://www.leadershipnow.com/leadershop/images/9781523005703.jpg,1,2,4,Priority review
1505,BOOK01506,The Possible Self,['Maja Djikic'],LeadershipNow only,,2024.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781523006014.jpg,1,2,4,Priority review
1506,BOOK01507,Simple Truths of Leadership Playbook,"['Ken Blanchard, Randy Conley and Renee Broadwell']",LeadershipNow only,,2023.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781523006113.jpg,1,2,4,Priority review
1507,BOOK01508,Head & Heart,['Kirstin Ferguson'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523006205.jpg,1,2,4,Priority review
1508,BOOK01509,The Generous Leader,['Joe Davis'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781523006618.jpg,1,2,4,Priority review
1509,BOOK01510,Thinking at the Speed of Bias,['Sara Taylor'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523006762.jpg,1,2,4,Priority review
1510,BOOK01511,From Founder to Future,['John Abrams'],LeadershipNow only,,2025.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781523006816.jpg,1,2,4,Priority review
1511,BOOK01512,"Human First, Leader Second",['Massimo Backus'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781523007059.jpg,1,2,4,Priority review
1512,BOOK01513,Fierce Resilience,['Edward Beltran / Foreword by Susan Scott'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523007141.jpg,1,2,4,Priority review
1513,BOOK01514,Radical Listening,['Christian van Nieuwerburgh and Robert Biswas-Diener'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523007196.jpg,1,2,4,Priority review
1514,BOOK01515,The Courage Gap,['Margie Warrell'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781523007240.jpg,1,2,4,Priority review
1515,BOOK01516,"Change Your Questions, Change Your Life:",['Marilee Adams'],LeadershipNow only,,2022.0,,,[],Change Management,https://www.leadershipnow.com/leadershop/images/9781523091034.jpg,1,2,4,Priority review
1517,BOOK01518,Smart Brevity,"['Jim VandeHei, Mike Allen and Roy Schwartz']",LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781523516971.jpg,1,2,4,Priority review
1518,BOOK01519,Champion Mindset,['Patrick Mouratoglou'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781523527878.jpg,1,2,4,Priority review
1520,BOOK01521,Emotional,['Leonard Mlodinow'],LeadershipNow only,,2022.0,,,[],Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/9781524747596.jpg,1,2,4,Priority review
1521,BOOK01522,The View from Ninety,['Charles Handy'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781529154801.jpg,1,2,4,Priority review
1522,BOOK01523,Inside Out,['Charlie Unwin'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781529369779.jpg,1,2,4,Priority review
1523,BOOK01524,The Brain-Friendly Workplace,['Friederike Fabritius'],LeadershipNow only,,2022.0,,,[],Leadership Development,https://www.leadershipnow.com/leadershop/images/9781538159538.jpg,1,2,4,Priority review
1524,BOOK01525,Positive Communication for Leaders,['Julien C. Mirivel And Alexander Lyon'],LeadershipNow only,,2023.0,,,[],Communication,https://www.leadershipnow.com/leadershop/images/9781538167618.jpg,1,2,4,Priority review
1525,BOOK01526,Dancing with Disruption,['Linda Rossetti'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781538169377.jpg,1,2,4,Priority review
1526,BOOK01527,The A-Ha! Method,['Gabe Zichermann'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781538172216.jpg,1,2,4,Priority review
1527,BOOK01528,Emotion By Design,['Greg Hoffman'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781538705599.jpg,1,2,4,Priority review
1529,BOOK01530,The Wisdom of the Bullfrog,['Admiral William H. McRaven'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781538707944.jpg,1,2,4,Priority review
1530,BOOK01531,Mastering Community,['Christine Porath'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781538736869.jpg,1,2,4,Priority review
1531,BOOK01532,Seek,['Scott Shigeoka'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781538740804.jpg,1,2,4,Priority review
1532,BOOK01533,Hope for Cynics,['Jamil Zaki'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781538743065.jpg,1,2,4,Priority review
1533,BOOK01534,Sideline CEO,['Marty Smith / Foreword by Tim Tebow'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781538758380.jpg,1,2,4,Priority review
1534,BOOK01535,Conquering Crisis,['Admiral William H. McRaven'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781538771747.jpg,1,2,4,Priority review
1535,BOOK01536,Leadership Not by the Book,['David Green with Bill High'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781540902245.jpg,1,2,4,Priority review
1536,BOOK01537,For Profit,['William Magnuson'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781541601567.jpg,1,2,4,Priority review
1538,BOOK01539,The Self Delusion,['Gregory Berns'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781541602298.jpg,1,2,4,Priority review
1539,BOOK01540,How to Expect the Unexpected,['Kit Yates'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541604933.jpg,1,2,4,Priority review
1540,BOOK01541,The Quest for Character,['Massimo Pigliucci'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541646971.jpg,1,2,4,Priority review
1541,BOOK01542,Awaken Your Genius,['Ozan Varol'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541700369.jpg,1,2,4,Priority review
1542,BOOK01543,For the Culture,['Marcus Collins'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781541700963.jpg,1,2,4,Priority review
1545,BOOK01546,The Future Is Analog,['David Sax'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781541701557.jpg,1,2,4,Priority review
1546,BOOK01547,The Tao of Alibaba,['Brian A Wong'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781541701656.jpg,1,2,4,Priority review
1547,BOOK01548,The Sound of the Future,['Tobias Dengel with Karl Weber'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781541702363.jpg,1,2,4,Priority review
1549,BOOK01550,The Life Cycle of a CEO,['Claudius A Hildebrand and Robert J Stark'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541702820.jpg,1,2,4,Priority review
1550,BOOK01551,A Leader's Destiny,['Elias Aboujaoude'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781541703018.jpg,1,2,4,Priority review
1551,BOOK01552,The Creativity Choice,['Zorana Ivcevic Pringle'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781541704329.jpg,1,2,4,Priority review
1552,BOOK01553,Pattern Breakers,['Mike Maples Jr and Peter Ziebelman'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781541704350B.jpg,1,2,4,Priority review
1553,BOOK01554,Meaningful Work,['Wes Adams and Tamara Myles'],LeadershipNow only,,2025.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781541704534.jpg,1,2,4,Priority review
1554,BOOK01555,There's Got to Be a Better Way,['Nelson P. Repenning and Donald C. Kieffer'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781541704626.jpg,1,2,4,Priority review
1555,BOOK01556,The Dark Pattern,['Guido Palazzo and Ulrich Hoffrage'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781541705302.jpg,1,2,4,Priority review
1556,BOOK01557,Manage Yourself to Lead Others,['Margaret C. Andrews'],LeadershipNow only,,2025.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781541705685.jpg,1,2,4,Priority review
1557,BOOK01558,Why Managers Matter,['Nicolai J Foss and Peter G Klein'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541751040.jpg,1,2,4,Priority review
1558,BOOK01559,"Warriors, Rebels, and Saints",['Moshik Temkin'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781541758476.jpg,1,2,4,Priority review
