book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK00693,Organizational behavior,,2002.0,,https://covers.openlibrary.org/b/id/8703330-L.jpg,/works/OL18710643W,True,False
BOOK00694,Management of Organizational Behavior,"Instructor's Manual with tests. This item is located at the Instructor Resource Center (IRC) located at Room #285 O'Neil Hall. Only for IRC Use, not for general checkout or ILL.",2000.0,,https://covers.openlibrary.org/b/id/81382-L.jpg,/works/OL15076937W,True,False
BOOK00695,International Organizational Behavior,,2012.0,,https://covers.openlibrary.org/b/id/13247674-L.jpg,/works/OL21313745W,True,False
BOOK00696,Essentials of Organizational Behavior,,2015.0,,https://covers.openlibrary.org/b/id/8825543-L.jpg,/works/OL20178252W,True,False
BOOK00697,Organizational behavior,,1974.0,,https://covers.openlibrary.org/b/id/4456335-L.jpg,/works/OL1267341W,True,False
BOOK00698,Organizational Behaviour,,1991.0,,https://covers.openlibrary.org/b/id/13227342-L.jpg,/works/OL4295201W,True,False
BOOK00699,Organizational behavior,,2001.0,,https://covers.openlibrary.org/b/id/4695139-L.jpg,/works/OL16933372W,True,False
BOOK00700,Essentials of Organizational Behavior,,2007.0,,https://covers.openlibrary.org/b/id/10990677-L.jpg,/works/OL21282788W,True,False
BOOK00701,Loose Leaf Organizational Behavior,,2010.0,,https://covers.openlibrary.org/b/id/9235233-L.jpg,/works/OL20594227W,True,False
BOOK00702,Managing organizational behavior,,1986.0,,https://covers.openlibrary.org/b/id/9731745-L.jpg,/works/OL3948912W,True,False
BOOK00703,Organizational behavior,,1998.0,,https://covers.openlibrary.org/b/id/90010-L.jpg,/works/OL49758W,True,False
BOOK00704,Organizational Behavior,,2014.0,,https://covers.openlibrary.org/b/id/10857586-L.jpg,/works/OL21517399W,True,False
BOOK00705,Organizational behavior,,1994.0,,https://covers.openlibrary.org/b/id/3856510-L.jpg,/works/OL2935038W,True,False
BOOK00706,Organizational Behavior,,2013.0,,https://covers.openlibrary.org/b/id/13985922-L.jpg,/works/OL21871334W,True,False
BOOK00707,International organizational behavior,,1997.0,,https://covers.openlibrary.org/b/id/1106267-L.jpg,/works/OL2668074W,True,False
BOOK00708,Managerial Economics & Business Strategy,,1994.0,,https://covers.openlibrary.org/b/id/3849733-L.jpg,/works/OL3266746W,True,False
BOOK00709,Your Next Five Moves,,2020.0,,https://covers.openlibrary.org/b/id/10961423-L.jpg,/works/OL21679891W,True,False
BOOK00710,The brand gap,"""Using the visual language of the boardroom, Marty Neumeier presents the first unified theory of branding - a set of five disciplines to help companies bridge the gap between brand strategy and brand execution. Those with a grasp of branding will be inspired by what they find here, and those who would like to understand it better will suddenly ""get it.""""--BOOK JACKET",2003.0,,https://covers.openlibrary.org/b/id/193786-L.jpg,/works/OL120747W,True,False
BOOK00711,Developing business strategies,"Using vivid case studies, Developing Business Strategies helps you to move beyond reactive problem solving toward the development and realization of sound strategic objectives for your company. Providing both the framework and the tools necessary to make strategy development and strategy review efforts effective, this book shows you how to: conduct a structured external and internal analysis of a business with confidence; develop sustainable competitive advantages by creating assets, competencies, and strategies; make strategic investment decisions to generate growth; organize to support strategies; and compete strategically in hostile, growth, and global contexts.",1984.0,,https://covers.openlibrary.org/b/id/3885918-L.jpg,/works/OL1839160W,True,False
BOOK00712,Business strategy,,1985.0,,https://covers.openlibrary.org/b/id/10617588-L.jpg,/works/OL3983591W,True,False
BOOK00713,International business strategy,"How can you best extend your knowledge of how multinational enterprises (MNEs) function? What does globalization mean for today's managers? How do students turn the message from academic literature into effective business strategies within an MNE? This practical textbook shows how the key concepts from business strategy literature can be applied to multinational enterprise. MBA and Masters students will gain the practical knowledge and skills needed to succeed as effective managers in multinational companies through a critical study of mainstream strategy models and the analysis of forty-five key journal articles. More than twenty CfUhalf-length' case studies from leading firms including Honda, IKEA and Danone show globalization in practice at the firm level. The book also Identifies seven central themes from the literature for successful global strategies and unifies them into a clear framework that can be applied to real businesses worldwide.",2008.0,,https://covers.openlibrary.org/b/id/9266870-L.jpg,/works/OL3122537W,True,False
BOOK00714,Your Next Five Moves,,,,https://covers.openlibrary.org/b/id/13227022-L.jpg,/works/OL31660670W,True,False
BOOK00715,Corporate identity,,1989.0,,https://covers.openlibrary.org/b/id/11610800-L.jpg,/works/OL4442929W,True,False
BOOK00716,Creating valuable business strategies,,2007.0,,https://covers.openlibrary.org/b/id/2592545-L.jpg,/works/OL2871275W,True,False
BOOK00717,7 Powers,,2016.0,,https://covers.openlibrary.org/b/id/10208801-L.jpg,/works/OL20883142W,True,False
BOOK00718,International Business Strategy,,2009.0,,https://covers.openlibrary.org/b/id/13977719-L.jpg,/works/OL21496797W,True,False
BOOK00719,Aligning human resources and business strategy,,2001.0,,https://covers.openlibrary.org/b/id/8616594-L.jpg,/works/OL19825636W,True,False
BOOK00720,Business strategy,,2003.0,,https://covers.openlibrary.org/b/id/11599484-L.jpg,/works/OL18606296W,True,False
BOOK00721,Acting as a business,,1993.0,,https://covers.openlibrary.org/b/id/274700-L.jpg,/works/OL1977039W,True,False
BOOK00722,Opening Digital Markets,,1997.0,,https://covers.openlibrary.org/b/id/54830-L.jpg,/works/OL2730810W,True,False
BOOK00723,International Business Strategy,,2015.0,,https://covers.openlibrary.org/b/id/8952164-L.jpg,/works/OL20293545W,True,False
BOOK00724,Swipe to Unlock,,2017.0,,https://covers.openlibrary.org/b/id/10215881-L.jpg,/works/OL20887444W,True,False
BOOK00725,Media Telecommunications And Business Strategy,,2013.0,,https://covers.openlibrary.org/b/id/7620423-L.jpg,/works/OL17459093W,True,False
BOOK00726,Business strategy,"""Business Strategy: An introduction"" is an accessible textbook that provides a straightforward guide for those with little or no knowledge of the subject. It presents complex issues and concepts in a clear and compact manner, so that readers gain a clear understanding of the topics addressed. The following features are included: a comprehensive introduction to the subjects of business strategy and strategic management; complex issues explained in a straightforward way for students new to this topic; student friendly learning features throughout; case studies of varying lengths with questions included for assignment and seminar work; and a discussion of both traditional theory and the most recent research in the field. This second edition features new and updated case studies as well as more depth having been added to the material in the book. New chapters on business ethics, types and levels of strategy, and how to use case studies have been incorporated. A range of pedagogical features such as learning objectives, review and discussion questions, chapter summaries and further reading are included in the text resulting in it being a user-friendly, definitive guide for those new to the subject. A web-based Tutor Resource Site accompanies the book. Now a stronger emphasis is placed on learning objectives, chapter summaries and review and discussion questions to consolidate learning. Comprehensive but clear coverage of the topic area provides concise study route for modular students. New chapters on business ethics, and types/levels of strategy are added to enable closer link in with course structure and content.",2002.0,,https://covers.openlibrary.org/b/id/10161431-L.jpg,/works/OL12041358W,True,False
BOOK00727,Taxes and business strategy,,2001.0,,https://covers.openlibrary.org/b/id/81901-L.jpg,/works/OL17734373W,True,False
BOOK00728,Global Business Strategy,,1997.0,,https://covers.openlibrary.org/b/id/2414131-L.jpg,/works/OL9346457W,True,False
BOOK00729,The New Positioning,"Positioning-which has sold 390,000 copies in the English language-has defined marketing since it was published 15 years ago. Now, in an era when the battle for the consumer's mind is fiercer than ever, coauthor of the all time classic, Jack Trout has taken positioning to the next level-in a path-breaking volume that will be THE marketing treatise for the '90s. In the same right-to-the-point, no-nonsense style that was a hallmark of Positioning, this sequel squares off against critical marketing challenges such as how to: overcome ""communication"" caused by the explosion of cable television channels, the information highway, and computers in every home; make sure the message gets through in an era of information overload; maintain position simplicity in an increasingly complex world; create powerful ""bandwagon"" effects that sway consumers; reclaim old new ideas that work and make them new again; avoid losing focus in the attempt to win over too many markets; ""reposition"" a company to reclaim a lost audience.",1995.0,,https://covers.openlibrary.org/b/id/55747-L.jpg,/works/OL2931103W,True,False
BOOK00730,Managerial Economics and Business Strategy,,2008.0,,https://covers.openlibrary.org/b/id/13549007-L.jpg,/works/OL25770439W,True,False
BOOK00731,Business Strategy,"Emphasizing that firms face uncertainties and unknowns (knowledge gaps) [the author] argues that the core of strategic thinking and processes rests on the organization's leaders developing newly imagined solutions to the opportunities that these uncertainties open up. Drawing on a wide range of ideas from strategy, economics, entrepreneurship and philosophy he stresses the importance of judgment in strategy, and argues that a key element of the entrepreneur and executive's task is to engage chosen uncertainties, develop a language to express and explain the firm's particular business model for dealing with these, and thus create innovation and value. At the same time he shows how the language the strategist creates to do this gives the firm identity and purpose, and communicates this to its members, stakeholders, and customers.",2014.0,,https://covers.openlibrary.org/b/id/14375190-L.jpg,/works/OL21064231W,True,False
BOOK00732,Business strategy and policy,,1985.0,,https://covers.openlibrary.org/b/id/8270398-L.jpg,/works/OL4491240W,True,False
BOOK00733,Demand-Driven Business Strategy,,2022.0,,https://covers.openlibrary.org/b/id/13829904-L.jpg,/works/OL25808971W,True,False
BOOK00734,The 33 Strategies of War,"New in the bestselling amoral series—a brilliant distillation of the strategies of war that can help us gain mastery in the modern worldRobert Greene's groundbreaking guides, The 48 Laws of Power and The Art of Seduction, espouse profound, timeless less",1998.0,,https://covers.openlibrary.org/b/id/1119676-L.jpg,/works/OL9290241W,True,False
BOOK00735,Taxes and business strategy,,1991.0,,https://covers.openlibrary.org/b/id/1116248-L.jpg,/works/OL3877923W,True,False
BOOK00736,Harvard business review on green business strategy,,2007.0,,https://covers.openlibrary.org/b/id/2815147-L.jpg,/works/OL18063780W,True,False
BOOK00737,Business strategy,,2003.0,,https://covers.openlibrary.org/b/id/917762-L.jpg,/works/OL6223851W,True,False
BOOK00738,Developing Business Strategies,,2001.0,,https://covers.openlibrary.org/b/id/300553-L.jpg,/works/OL1839137W,True,False
BOOK00739,International business,,2007.0,,https://covers.openlibrary.org/b/id/2322370-L.jpg,/works/OL4273402W,True,False
BOOK00740,International Business Strategy and Cross-Cultural Management,,2022.0,,,/works/OL26510589W,True,False
BOOK00741,Think Like a UX Researcher,,2019.0,,https://covers.openlibrary.org/b/id/10522091-L.jpg,/works/OL23686363W,True,False
BOOK00742,Love As a Business Strategy,,2021.0,,https://covers.openlibrary.org/b/id/14675849-L.jpg,/works/OL34357864W,True,False
BOOK00743,Business Strategy,,2014.0,,https://covers.openlibrary.org/b/id/10132750-L.jpg,/works/OL20828251W,True,False
BOOK00744,Understanding business strategy,,2012.0,,https://covers.openlibrary.org/b/id/13820645-L.jpg,/works/OL16464742W,True,False
BOOK00745,Digital Business,,2024.0,,https://covers.openlibrary.org/b/id/14854645-L.jpg,/works/OL37565561W,True,False
BOOK00746,Corporate strategy,,1965.0,,https://covers.openlibrary.org/b/id/12585743-L.jpg,/works/OL4799795W,True,False
BOOK00747,Business Strategy,,2003.0,,,/works/OL25230171W,True,False
BOOK00748,Designing Identity,,1998.0,,https://covers.openlibrary.org/b/id/801839-L.jpg,/works/OL8883934W,True,False
BOOK00749,Managerial economics and business strategy,,2003.0,,https://covers.openlibrary.org/b/id/6807154-L.jpg,/works/OL15843963W,True,False
BOOK00750,e-Business strategies for virtual organizations,,2002.0,,https://covers.openlibrary.org/b/id/1400676-L.jpg,/works/OL5039661W,True,False
BOOK00751,Managing Health Care Business Strategy,,2016.0,,,/works/OL21130799W,True,False
BOOK00752,Business strategies for the next-generation network,,2006.0,,https://covers.openlibrary.org/b/id/13259519-L.jpg,/works/OL8637973W,True,False
BOOK00753,European Business Strategy,,1993.0,,https://covers.openlibrary.org/b/id/13112052-L.jpg,/works/OL4571477W,True,False
BOOK00754,Business strategy,"""Business Strategy: An Introduction is an accessible textbook providing a straightforward and comprehensive guide to strategic management for undergraduate students of business and management. It presents complex issues and concepts in a clear and concise manner and is a definitive guide for those new to the subject""--",2011.0,,https://covers.openlibrary.org/b/id/12410051-L.jpg,/works/OL15916763W,True,False
BOOK00755,Learning Domain-Driven Design,,2021.0,,https://covers.openlibrary.org/b/id/12422655-L.jpg,/works/OL25321896W,True,False
BOOK00756,International Business and Global Strategy,"This eBook provides a simple and relevant resource on international business and global strategy for undergraduate, (post)graduate and MBA students around the world. You can download the book for free via the link below.",2016.0,,https://covers.openlibrary.org/b/id/7391824-L.jpg,/works/OL17313012W,True,False
BOOK00757,Instagram Business - Sell on Instagram Customer Psychology : How to Use Instagram for Business : Instagram Business Strategy : Start Business - Instagram,,2022.0,,,/works/OL28862283W,True,False
BOOK00758,Financial Accounting,,1998.0,,https://covers.openlibrary.org/b/id/304562-L.jpg,/works/OL2746901W,True,False
BOOK00759,Managerial Accounting,,1999.0,,https://covers.openlibrary.org/b/id/6938153-L.jpg,/works/OL1881227W,True,False
BOOK00760,Business Statistics,,1991.0,,https://covers.openlibrary.org/b/id/304694-L.jpg,/works/OL2838069W,True,False
BOOK00761,Statistical analysis for decision making,,1970.0,,https://covers.openlibrary.org/b/id/14621917-L.jpg,/works/OL1418653W,True,False
BOOK00762,The managerial decision-making process,,1975.0,,https://covers.openlibrary.org/b/id/1197022-L.jpg,/works/OL2025063W,True,False
BOOK00763,Judgment in managerial decision making,"""Judgment in Managerial Decision Making provides training to students by creating an awareness of the decision-making process, by allowing students to change their decision-making processes, and by offering strategies for improving these processes so that they become part of the reader's permanent behavior."" ""Re-written as a result of feedback from both colleagues and students, the fourth edition of this classic book provides even more interesting and contemporary examples of real-world decisions. This edition includes a new chapter on motivational biases (chapter 6), which examines how our motivations affect the rationality of our thoughts, and examines managerial decision-making from both individual and multi-party perspectives. By making use of these chapters, the individual can make permanent improvements to future decisions.""--BOOK JACKET.",1986.0,,https://covers.openlibrary.org/b/id/304343-L.jpg,/works/OL1965645W,True,False
BOOK00764,Administrative behavior,,1947.0,,https://covers.openlibrary.org/b/id/426557-L.jpg,/works/OL1205037W,True,False
BOOK00765,Business ethics,,1991.0,,https://covers.openlibrary.org/b/id/4640012-L.jpg,/works/OL531096W,True,False
BOOK00766,Business Analytics,,2014.0,,https://covers.openlibrary.org/b/id/10237948-L.jpg,/works/OL20900488W,True,False
BOOK00767,Judgment and decision making,"""This volume summarizes current Swedish research on judgment and decision making, covering topics such as dynamic decision making, confidence research, the search for dominance structures and differentiation, and social decision making. It ends with a commentary by Kenneth R. Hammond and Baruch Fischoff.""--BOOK JACKET.",1999.0,,https://covers.openlibrary.org/b/id/4696115-L.jpg,/works/OL18509261W,True,False
BOOK00768,Curriculum improvement,,1964.0,,https://covers.openlibrary.org/b/id/136835-L.jpg,/works/OL3528675W,True,False
BOOK00769,The psychology of judgment and decision making,"Americans are faced with a bewildering array of choices. In this lively introduction to psychological research on how people make decisions, Scott Plous focuses on the social aspects of decision making and includes everyday examples from medicine, law, business, education, and nuclear arms control, among other areas. Intended for nonspecialists, this book highlights experimental findings rather than psychological theory and presents information in descriptive prose rather than through mathematics. A unique feature of the volume is the ""Reader Survey"" that precedes the first chapter. Readers are asked to answer questions that are taken from studies discussed later in the book. This brief (and entertaining) exercise allows readers to compare their answers with the responses people gave in the original studies and to better understand their own processes of choosing. In a comprehensive yet nontechnical presentation, Plous explores the building blocks of judgment and decision making: perception, memory, context, and question format. He contrasts historical models of decision making with recent models that take into account various biases in judgment. In addition, the author examines judgments made by and about groups and discusses common traps in judgment and decision making. Not only does he suggest ways to improve decision making, but he offers the following pledge to readers not yet familiar with research on judgment and decision making: ""By judiciously applying the results described in this book, you should be better able to avoid decision biases, errors, and traps, and you will better understand the decisions made by other people.""",1993.0,,https://covers.openlibrary.org/b/id/55087-L.jpg,/works/OL4304697W,True,False
BOOK00770,Financial accounting,,1995.0,,https://covers.openlibrary.org/b/id/300560-L.jpg,/works/OL1881222W,True,False
BOOK00771,Financial decision making,,1976.0,,https://covers.openlibrary.org/b/id/4484608-L.jpg,/works/OL4299578W,True,False
BOOK00772,Executive decision making,,1957.0,,https://covers.openlibrary.org/b/id/13023038-L.jpg,/works/OL192981W,True,False
BOOK00773,Policy paradox,"Policy making is a political struggle over values and ideas. By exposing the paradoxes that underlie even seemingly straightforward policy decisions, Policy Paradox shows students that politics cannot be cleansed from the process in favor of ""rationality."" Author Deborah Stone has fully revised and updated this popular text, which now includes many paradoxes that have arisen since September 11. Examples throughout the book have been updated, and the prose has been streamlined to make a great read even better.",2012.0,,https://covers.openlibrary.org/b/id/10691979-L.jpg,/works/OL16308281W,True,False
BOOK00774,Career decision making,,1988.0,,https://covers.openlibrary.org/b/id/4140210-L.jpg,/works/OL19191895W,True,False
BOOK00775,An introduction to management science,,1976.0,,https://covers.openlibrary.org/b/id/4963712-L.jpg,/works/OL892915W,True,False
BOOK00776,Argumentation and debate,,1961.0,,https://covers.openlibrary.org/b/id/364188-L.jpg,/works/OL491346W,True,False
BOOK00777,Sales management,,2005.0,,https://covers.openlibrary.org/b/id/1178627-L.jpg,/works/OL19573983W,True,False
BOOK00778,Financial Accounting,,2008.0,,,/works/OL29071479W,True,False
BOOK00779,Decision making,,1977.0,,https://covers.openlibrary.org/b/id/4451869-L.jpg,/works/OL1282010W,True,False
BOOK00780,Data analysis & decision making with Microsoft Excel,,1999.0,,https://covers.openlibrary.org/b/id/4294335-L.jpg,/works/OL1993484W,True,False
BOOK00781,Financial Accounting,,2008.0,,https://covers.openlibrary.org/b/id/9104986-L.jpg,/works/OL20438832W,True,False
BOOK00782,A primer on decision making,,1994.0,,https://covers.openlibrary.org/b/id/18971-L.jpg,/works/OL1952345W,True,False
BOOK00783,"Management Decision-Making, Big Data and Analytics",,2020.0,,https://covers.openlibrary.org/b/id/13192001-L.jpg,/works/OL21691722W,True,False
BOOK00784,Business ethics,,2007.0,,https://covers.openlibrary.org/b/id/1087141-L.jpg,/works/OL2682213W,True,False
BOOK00785,DECISION MAKING,,1979.0,,https://covers.openlibrary.org/b/id/18888-L.jpg,/works/OL269836W,True,False
BOOK00786,Data Analytics and Decision Making,"Data analytics is a rapidly evolving field. In today's labour market, knowing how to acquire, process, and interpret large amounts of data to make optimal decisions is crucial for many professionals, especially those in business and engineering. This open textbook, ""a new online course"" if you will, focuses on three key concept areas: data acquisition, data processing, and decision-making models. In this course, students will be able to develop advanced knowledge and skills to acquire related data for operations of business or projects; apply quantitative literacy skills such as statistics and machine learning; and use predictive or prescriptive modeling to make timely, actionable, and meaningful decisions.",2022.0,,https://covers.openlibrary.org/b/id/12751824-L.jpg,/works/OL27777710W,True,False
BOOK00787,Multiple criteria decision making,,1982.0,,https://covers.openlibrary.org/b/id/8197589-L.jpg,/works/OL5847440W,True,False
BOOK00788,Nursing Fundamentals,,2003.0,,https://covers.openlibrary.org/b/id/1453858-L.jpg,/works/OL8525813W,True,False
BOOK00789,Fear of Missing Out,,2020.0,,https://covers.openlibrary.org/b/id/10304457-L.jpg,/works/OL20936305W,True,False
BOOK00790,Accounting for Decision Making and Control,,1995.0,,https://covers.openlibrary.org/b/id/63780-L.jpg,/works/OL283284W,True,False
BOOK00791,Accounting for managers,,2009.0,,https://covers.openlibrary.org/b/id/12880806-L.jpg,/works/OL20010511W,True,False
BOOK00792,Radical Uncertainty,"""In a changing world, forecasts and numbers usually represent bogus quantification. Kay and King tell us how to think smarter. Radical uncertainty changes the way we should think about decision-making. For over half a century economics has assumed that people behave rationally by optimizing among well-defined choices. Behavioral economics questioned how far people are rational, pointing to the cognitive biases that seem to describe actual behavior. Radical Uncertainty is a bold, paradigm-shifting book that takes us past standard and behavioral economics, completely shifting our understanding of the role economics can play in decision-making. We can never have the information required to optimize. But the failure to come to terms with this reality has led us to build our largest financial organizations, develop major policy decisions, and create business structures on shifting sands-the false belief that the numbers provided by economic models give us the answer. They don't. The best managers in the public and private sectors rely on narratives, not numbers""--",2019.0,,,/works/OL20743458W,True,False
BOOK00793,Managerial Accounting,,2010.0,,,/works/OL29071821W,True,False
BOOK00794,Business ethics,,2011.0,,https://covers.openlibrary.org/b/id/8625694-L.jpg,/works/OL15519981W,True,False
BOOK00795,Judgment and Decision-Making,,2017.0,,https://covers.openlibrary.org/b/id/9684575-L.jpg,/works/OL20770307W,True,False
BOOK00796,Holistic management,,1998.0,,https://covers.openlibrary.org/b/id/1884534-L.jpg,/works/OL1971019W,True,False
BOOK00797,Creative decision making,,1991.0,,https://covers.openlibrary.org/b/id/1889121-L.jpg,/works/OL4492622W,True,False
BOOK00798,Economics,,1954.0,,https://covers.openlibrary.org/b/id/7152477-L.jpg,/works/OL1186200W,True,False
BOOK00799,The ethical decision-making manual for helping professionals,,1998.0,,https://covers.openlibrary.org/b/id/3786326-L.jpg,/works/OL2702468W,True,False
BOOK00800,AN INTRODUCTION TO MANAGEMENT SCIENCE,,2019.0,,https://covers.openlibrary.org/b/id/8302146-L.jpg,/works/OL18083815W,True,False
BOOK00801,Financial Accounting,,2010.0,,,/works/OL29026357W,True,False
BOOK00802,Accounting,,2005.0,,https://covers.openlibrary.org/b/id/10503797-L.jpg,/works/OL21216950W,True,False
BOOK00803,Decision making and problem solving strategies,"Decision Making and Problem Solving Strategies helps readers master the processes of practical thinking which lie behind effective decision making, problem solving, and creative thinking. Using checklists, exercises and case studies, it explains key concepts such as: principles of effective thinking, how to develop a framework for decision making, how to use a simple model for making decisions and solving problems, how to sharpen up creative thinking skills, and how to develop thinking skills in the future.",2010.0,,https://covers.openlibrary.org/b/id/9593806-L.jpg,/works/OL8202449W,True,False
BOOK00804,Managerial accounting,,1976.0,,https://covers.openlibrary.org/b/id/3851505-L.jpg,/works/OL3273363W,True,False
BOOK00805,An Introduction to Management Science,"Provide your students with a sound conceptual understanding of the role that management science plays in the decision-making process with the latest edition of the book that has defined today's management science course: Anderson/Sweeney/Williams/Camm/Martin's An Introduction to Management Science: Quantitative Approaches to Decision Making, Revised 13th Edition. The trusted market leader for more than two decades, the new edition of this text now reflects the latest developments in Microsoft Office Excel 2010. All data sets, applications and screen visuals throughout this REVISED 13th Edition reflect the details of Excel 2010 to accurately prepare your students to work with today's latest spreadsheet tools. The authors continue to provide unwavering accuracy with the book's proven applications-oriented approach and timely, powerful examples. The book's hallmark problem-scenario approach introduces each quantitative technique within an applications setting. Students must apply the management science model to generate solutions and recommendations for management. A comprehensive support package offers all the written and online time-saving support you need with trusted solutions written by the text authors to ensure accuracy. Students gain an understanding of today's most useful software applications with premium online content, including online chapters, LINGO software and Excel add-ins. Student even receive a copy of the popular Microsoft Project Professional 2010 on the text's accompanying CD. Trust the world leader An Introduction to Management Science: Quantitative Approaches to Decision Making, Revised 13th Edition to provide the support your course and today's students need. The Student Essential Site PAC (Printed Access Card) that comes with the new book includes: Case Files, Example Files, Problem Files, Tutorials, Solvertable, Palisade DecisionTools (StatTools), Excel Tutorial. - Publisher.",1982.0,,https://covers.openlibrary.org/b/id/6900127-L.jpg,/works/OL13342723W,True,False
BOOK00806,Improve Your Communication Skills,"Improve Your Communication Skills shows how to improve conversations and build rapport with colleagues; hold interviews and staff appraisals; learn the skills of persuasion; give effective presentations; write emails, letters and reports; and write for the web.",2010.0,,https://covers.openlibrary.org/b/id/6441309-L.jpg,/works/OL15184542W,True,False
BOOK00807,Effective business communications,"This text now includes a prologue on the high-technology office of today and tomorrow, including international and intercultural examples. Over 400 business examples show how and how not to express ideas, and there are over 300 end-of-chapter exercises and problems, including detailed cases. There is a greatly enlarged chapter on global communications to show how international and intercultural communications affect business, and new boxed examples of written communication throughout the text. Coverage of new technology, employment-related communication topics, business reports, and oral communications has also been expanded.",1972.0,,https://covers.openlibrary.org/b/id/9834516-L.jpg,/works/OL15830350W,True,False
BOOK00808,Theories of human communication,,1978.0,,https://covers.openlibrary.org/b/id/3973862-L.jpg,/works/OL1828885W,True,False
BOOK00809,Nonviolent Communication,"An enlighting look at how peaceful communication can create compassionate connections with family, friends, and other acquaintances, this book uses stories, examples, and sample dialogues to provide solutions to communication problems both at home and in the workplace. Guidance is provided on identifying and articulating feelings and needs, expressing anger fully, and exploring the power of empathy in order to speak honestly without creating hostility, break patterns of thinking that lead to anger and depression, and communicate compassionately. These nonviolent communication skills are fully explained and can be applied to personal, professional, and political differences. Included in the new edition is information on how to compassionately connect with oneself.",1999.0,,https://covers.openlibrary.org/b/id/940686-L.jpg,/works/OL2018966W,True,False
BOOK00810,Introduction to communicative disorders,,1991.0,,https://covers.openlibrary.org/b/id/5022224-L.jpg,/works/OL1891943W,True,False
BOOK00811,Wireless communications,"As cellular telephones become commonplace business tools, interest in wireless technology is booming. This book responds to that demand with a comprehensive survey of the field, suitable for educational or technical use. Materials are drawn from academic and business sources, numerous journals, and an IEEE professional reader. Extensively illustrated, Wireless Communications is filled with examples and problems, solved step by step and clearly explained.Wireless Communications covers the design fundamentals of cellular systems, including issues of frequency reuse, channel assignments, radio propagation, and both analog and digital modulation techniques. Speech coding, channel coding, diversity, spread spectrum, and multiple access are also discussed. A separate chapter is devoted to wireless networking, including SS7 and ISDN.Beyond theory,Wireless Communications offers practical reference sections, including: * Complete technical standards for cellular, cordless telephone, and personal communications systems * International standards for Europe, the Americas, and the Asia-Pacific region * Noise figure calculations and Gaussian approximations of spread spectrum CDMA interference * Mathematical tables, identities, and the Q, erf, and erf functions * Glossary of abbreviations and acronyms * Full list of references This book is designed for use in graduate and undergraduate classrooms, but is also suitable for use by professional engineers and technicians. It can be used for both teaching and reference, and is also appropriate for the interested cellular phone consumer who wants to understand the technology.",1995.0,,https://covers.openlibrary.org/b/id/83070-L.jpg,/works/OL2462469W,True,False
BOOK00812,Data Communications and Networking,,2000.0,,https://covers.openlibrary.org/b/id/1084050-L.jpg,/works/OL35531W,True,False
BOOK00813,Corporate communication,,1994.0,,https://covers.openlibrary.org/b/id/65390-L.jpg,/works/OL2718906W,True,False
BOOK00814,Electronic communication,,1959.0,,https://covers.openlibrary.org/b/id/55367-L.jpg,/works/OL3362445W,True,False
BOOK00815,Introducing communication theory,,2000.0,,https://covers.openlibrary.org/b/id/527160-L.jpg,/works/OL60364W,True,False
BOOK00816,An introduction to communication studies,"This revised edition of a now classic text includes a new introduction by Henry Jenkins, explaining ‘Why Fiske Still Matters’ for today’s students, followed by a discussion between former Fiske students Ron Becker, Elana Levine, Darrell Newton and Pamela Wilson on the theme of ‘Structuralism and Semiotics, Fiske-Style’. Both underline the continuing relevance of this foundational text in communication studies. How can we study communication? What are the main theories and methods of approach? This classic text provides a lucid, accessible introduction to the main authorities in the field of communication studies, aimed at students coming to the subject for the first time. It outlines a range of methods of analysing examples of communication, and describes the theories underpinning them. Thus armed, the reader will be able to tease out the latent cultural meanings in such apparently simple communications as news photos or popular TV programmes, and to see them with new eyes.",2007.0,,https://covers.openlibrary.org/b/id/14428316-L.jpg,/works/OL12465170W,True,False
BOOK00817,Communication Skills,,2011.0,,https://covers.openlibrary.org/b/id/15205368-L.jpg,/works/OL21034805W,True,False
BOOK00818,Looking out/looking in,"Used by more than a million students, LOOKING OUT, LOOKING IN, Twelfth Edition, continues its outstanding tradition of combining current information with a fun, reader-friendly voice that links course topics to your everyday life. You'll discover the reasons to improve your interpersonal skills and sharpen your critical understanding of the communication process through diverse and compelling examples that illustrate how communication skills can affect both the world around us and our own lives. Improve your relationships and your future career success, with the only text that offers the tools that have been proven to build better communication skills for almost 30 years!",1974.0,,https://covers.openlibrary.org/b/id/7126821-L.jpg,/works/OL72511W,True,False
BOOK00819,Electronic communications systems,"about AM,FM,PM",1988.0,,https://covers.openlibrary.org/b/id/1115599-L.jpg,/works/OL891212W,True,False
